Run Name,BCD348/532DEDDL,gf1+2,2014/11/19
Run Date,01:59:44 PM   11-19-14
Method Name,GF.3_0.35
Export Format Version, 1.00
Method ID, 4405
Points/Second, 5.00
Number of Records,  18055
Offset from Run Start Time,00:00:00
Run End Time,01:00:12
Time,Second
UV,AU,
Trace 2,<Not Selected>
Gradient Pump,<Not Selected>
Trace 3,<Not Available>
Trace 4,<Not Available>
Trace 5,<Not Available>
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,<Not Selected>
Fraction,<Not Selected>
Time,UV
  2973.8,0.018039
  2974.0,0.018044
  2974.2,0.018055
  2974.4,0.018069
  2974.6,0.018081
  2974.8,0.018085
  2975.0,0.018085
  2975.2,0.018089
  2975.4,0.018094
  2975.6,0.018093
  2975.8,0.018097
  2976.0,0.018102
  2976.2,0.018113
  2976.4,0.018122
  2976.6,0.018127
  2976.8,0.018124
  2977.0,0.018121
  2977.2,0.018119
  2977.4,0.018117
  2977.6,0.018113
  2977.8,0.018114
  2978.0,0.018115
  2978.2,0.018111
  2978.4,0.018119
  2978.6,0.018122
  2978.8,0.018124
  2979.0,0.018123
  2979.2,0.018127
  2979.4,0.018127
  2979.6,0.018128
  2979.8,0.018129
  2980.0,0.018130
  2980.2,0.018128
  2980.4,0.018129
  2980.6,0.018122
  2980.8,0.018100
  2981.0,0.018082
  2981.2,0.018066
  2981.4,0.018061
  2981.6,0.018058
  2981.8,0.018061
  2982.0,0.018062
  2982.2,0.018058
  2982.4,0.018050
  2982.6,0.018041
  2982.8,0.018034
  2983.0,0.018039
  2983.2,0.018044
  2983.4,0.018048
  2983.6,0.018049
  2983.8,0.018045
  2984.0,0.018044
  2984.2,0.018042
  2984.4,0.018041
  2984.6,0.018052
  2984.8,0.018060
  2985.0,0.018064
  2985.2,0.018066
  2985.4,0.018063
  2985.6,0.018062
  2985.8,0.018060
  2986.0,0.018067
  2986.2,0.018070
  2986.4,0.018071
  2986.6,0.018081
  2986.8,0.018083
  2987.0,0.018075
  2987.2,0.018071
  2987.4,0.018074
  2987.6,0.018074
  2987.8,0.018073
  2988.0,0.018069
  2988.2,0.018063
  2988.4,0.018052
  2988.6,0.018043
  2988.8,0.018037
  2989.0,0.018025
  2989.2,0.018015
  2989.4,0.018007
  2989.6,0.018002
  2989.8,0.018000
  2990.0,0.018003
  2990.2,0.018007
  2990.4,0.018009
  2990.6,0.018016
  2990.8,0.018022
  2991.0,0.018027
  2991.2,0.018030
  2991.4,0.018028
  2991.6,0.018032
  2991.8,0.018032
  2992.0,0.018030
  2992.2,0.018023
  2992.4,0.018015
  2992.6,0.018010
  2992.8,0.018010
  2993.0,0.018011
  2993.2,0.018010
  2993.4,0.018012
  2993.6,0.018011
  2993.8,0.018011
  2994.0,0.018009
  2994.2,0.018010
  2994.4,0.018014
  2994.6,0.018018
  2994.8,0.018019
  2995.0,0.018013
  2995.2,0.018006
  2995.4,0.018003
  2995.6,0.018008
  2995.8,0.018018
  2996.0,0.018032
  2996.2,0.018041
  2996.4,0.018045
  2996.6,0.018046
  2996.8,0.018043
  2997.0,0.018039
  2997.2,0.018035
  2997.4,0.018035
  2997.6,0.018034
  2997.8,0.018028
  2998.0,0.018018
  2998.2,0.018000
  2998.4,0.017984
  2998.6,0.017972
  2998.8,0.017964
  2999.0,0.017955
  2999.2,0.017949
  2999.4,0.017939
  2999.6,0.017942
  2999.8,0.017945
  3000.0,0.017950
  3000.2,0.017950
  3000.4,0.017947
  3000.6,0.017944
  3000.8,0.017939
  3001.0,0.017936
  3001.2,0.017943
  3001.4,0.017948
  3001.6,0.017958
  3001.8,0.017972
  3002.0,0.017971
  3002.2,0.017977
  3002.4,0.017972
  3002.6,0.017970
  3002.8,0.017975
  3003.0,0.017979
  3003.2,0.017985
  3003.4,0.017992
  3003.6,0.017992
  3003.8,0.017996
  3004.0,0.017995
  3004.2,0.017992
  3004.4,0.017990
  3004.6,0.017985
  3004.8,0.017985
  3005.0,0.017986
  3005.2,0.017982
  3005.4,0.017981
  3005.6,0.017976
  3005.8,0.017967
  3006.0,0.017959
  3006.2,0.017952
  3006.4,0.017947
  3006.6,0.017950
  3006.8,0.017960
  3007.0,0.017973
  3007.2,0.017989
  3007.4,0.017999
  3007.6,0.018004
  3007.8,0.018004
  3008.0,0.018004
  3008.2,0.018009
  3008.4,0.018012
  3008.6,0.018016
  3008.8,0.018006
  3009.0,0.017990
  3009.2,0.017983
  3009.4,0.017969
  3009.6,0.017955
  3009.8,0.017945
  3010.0,0.017940
  3010.2,0.017940
  3010.4,0.017940
  3010.6,0.017936
  3010.8,0.017930
  3011.0,0.017920
  3011.2,0.017922
  3011.4,0.017933
  3011.6,0.017933
  3011.8,0.017938
  3012.0,0.017940
  3012.2,0.017943
  3012.4,0.017944
  3012.6,0.017943
  3012.8,0.017939
  3013.0,0.017938
  3013.2,0.017941
  3013.4,0.017956
  3013.6,0.017971
  3013.8,0.017974
  3014.0,0.017974
  3014.2,0.017965
  3014.4,0.017965
  3014.6,0.017953
  3014.8,0.017942
  3015.0,0.017936
  3015.2,0.017935
  3015.4,0.017936
  3015.6,0.017938
  3015.8,0.017936
  3016.0,0.017927
  3016.2,0.017923
  3016.4,0.017925
  3016.6,0.017932
  3016.8,0.017934
  3017.0,0.017951
  3017.2,0.017967
  3017.4,0.017982
  3017.6,0.017991
  3017.8,0.017992
  3018.0,0.017989
  3018.2,0.017980
  3018.4,0.017980
  3018.6,0.017981
  3018.8,0.017980
  3019.0,0.017978
  3019.2,0.017974
  3019.4,0.017969
  3019.6,0.017963
  3019.8,0.017963
  3020.0,0.017961
  3020.2,0.017960
  3020.4,0.017962
  3020.6,0.017962
  3020.8,0.017957
  3021.0,0.017948
  3021.2,0.017933
  3021.4,0.017927
  3021.6,0.017921
  3021.8,0.017920
  3022.0,0.017919
  3022.2,0.017914
  3022.4,0.017914
  3022.6,0.017913
  3022.8,0.017913
  3023.0,0.017912
  3023.2,0.017915
  3023.4,0.017923
  3023.6,0.017944
  3023.8,0.017951
  3024.0,0.017958
  3024.2,0.017960
  3024.4,0.017959
  3024.6,0.017956
  3024.8,0.017949
  3025.0,0.017945
  3025.2,0.017939
  3025.4,0.017937
  3025.6,0.017937
  3025.8,0.017934
  3026.0,0.017925
  3026.2,0.017921
  3026.4,0.017920
  3026.6,0.017919
  3026.8,0.017916
  3027.0,0.017910
  3027.2,0.017901
  3027.4,0.017897
  3027.6,0.017897
  3027.8,0.017896
  3028.0,0.017891
  3028.2,0.017885
  3028.4,0.017878
  3028.6,0.017874
  3028.8,0.017872
  3029.0,0.017871
  3029.2,0.017870
  3029.4,0.017874
  3029.6,0.017882
  3029.8,0.017889
  3030.0,0.017893
  3030.2,0.017891
  3030.4,0.017890
  3030.6,0.017888
  3030.8,0.017887
  3031.0,0.017883
  3031.2,0.017879
  3031.4,0.017880
  3031.6,0.017887
  3031.8,0.017893
  3032.0,0.017894
  3032.2,0.017887
  3032.4,0.017883
  3032.6,0.017884
  3032.8,0.017887
  3033.0,0.017891
  3033.2,0.017894
  3033.4,0.017895
  3033.6,0.017897
  3033.8,0.017892
  3034.0,0.017880
  3034.2,0.017874
  3034.4,0.017874
  3034.6,0.017882
  3034.8,0.017891
  3035.0,0.017889
  3035.2,0.017893
  3035.4,0.017894
  3035.6,0.017895
  3035.8,0.017896
  3036.0,0.017892
  3036.2,0.017894
  3036.4,0.017899
  3036.6,0.017899
  3036.8,0.017896
  3037.0,0.017890
  3037.2,0.017881
  3037.4,0.017883
  3037.6,0.017881
  3037.8,0.017883
  3038.0,0.017889
  3038.2,0.017892
  3038.4,0.017897
  3038.6,0.017887
  3038.8,0.017887
  3039.0,0.017882
  3039.2,0.017879
  3039.4,0.017879
  3039.6,0.017880
  3039.8,0.017881
  3040.0,0.017879
  3040.2,0.017880
  3040.4,0.017876
  3040.6,0.017874
  3040.8,0.017872
  3041.0,0.017877
  3041.2,0.017866
  3041.4,0.017861
  3041.6,0.017857
  3041.8,0.017858
  3042.0,0.017861
  3042.2,0.017866
  3042.4,0.017871
  3042.6,0.017872
  3042.8,0.017869
  3043.0,0.017866
  3043.2,0.017866
  3043.4,0.017869
  3043.6,0.017873
  3043.8,0.017873
  3044.0,0.017871
  3044.2,0.017870
  3044.4,0.017866
  3044.6,0.017858
  3044.8,0.017851
  3045.0,0.017846
  3045.2,0.017845
  3045.4,0.017844
  3045.6,0.017839
  3045.8,0.017834
  3046.0,0.017835
  3046.2,0.017840
  3046.4,0.017847
  3046.6,0.017847
  3046.8,0.017843
  3047.0,0.017841
  3047.2,0.017835
  3047.4,0.017828
  3047.6,0.017821
  3047.8,0.017816
  3048.0,0.017812
  3048.2,0.017812
  3048.4,0.017808
  3048.6,0.017804
  3048.8,0.017799
  3049.0,0.017793
  3049.2,0.017791
  3049.4,0.017790
  3049.6,0.017792
  3049.8,0.017799
  3050.0,0.017808
  3050.2,0.017814
  3050.4,0.017820
  3050.6,0.017823
  3050.8,0.017826
  3051.0,0.017841
  3051.2,0.017847
  3051.4,0.017851
  3051.6,0.017853
  3051.8,0.017854
  3052.0,0.017858
  3052.2,0.017858
  3052.4,0.017859
  3052.6,0.017857
  3052.8,0.017851
  3053.0,0.017841
  3053.2,0.017831
  3053.4,0.017813
  3053.6,0.017803
  3053.8,0.017802
  3054.0,0.017795
  3054.2,0.017789
  3054.4,0.017778
  3054.6,0.017766
  3054.8,0.017758
  3055.0,0.017753
  3055.2,0.017749
  3055.4,0.017751
  3055.6,0.017754
  3055.8,0.017759
  3056.0,0.017761
  3056.2,0.017758
  3056.4,0.017763
  3056.6,0.017764
  3056.8,0.017775
  3057.0,0.017782
  3057.2,0.017791
  3057.4,0.017802
  3057.6,0.017805
  3057.8,0.017811
  3058.0,0.017816
  3058.2,0.017815
  3058.4,0.017817
  3058.6,0.017818
  3058.8,0.017816
  3059.0,0.017819
  3059.2,0.017820
  3059.4,0.017821
  3059.6,0.017814
  3059.8,0.017807
  3060.0,0.017804
  3060.2,0.017796
  3060.4,0.017787
  3060.6,0.017781
  3060.8,0.017778
  3061.0,0.017780
  3061.2,0.017788
  3061.4,0.017796
  3061.6,0.017794
  3061.8,0.017790
  3062.0,0.017785
  3062.2,0.017778
  3062.4,0.017774
  3062.6,0.017766
  3062.8,0.017760
  3063.0,0.017761
  3063.2,0.017763
  3063.4,0.017767
  3063.6,0.017762
  3063.8,0.017753
  3064.0,0.017745
  3064.2,0.017742
  3064.4,0.017737
  3064.6,0.017730
  3064.8,0.017727
  3065.0,0.017727
  3065.2,0.017730
  3065.4,0.017726
  3065.6,0.017717
  3065.8,0.017702
  3066.0,0.017695
  3066.2,0.017690
  3066.4,0.017691
  3066.6,0.017693
  3066.8,0.017701
  3067.0,0.017714
  3067.2,0.017726
  3067.4,0.017744
  3067.6,0.017749
  3067.8,0.017751
  3068.0,0.017752
  3068.2,0.017755
  3068.4,0.017755
  3068.6,0.017757
  3068.8,0.017758
  3069.0,0.017754
  3069.2,0.017754
  3069.4,0.017752
  3069.6,0.017751
  3069.8,0.017745
  3070.0,0.017744
  3070.2,0.017745
  3070.4,0.017742
  3070.6,0.017737
  3070.8,0.017731
  3071.0,0.017725
  3071.2,0.017723
  3071.4,0.017728
  3071.6,0.017728
  3071.8,0.017724
  3072.0,0.017718
  3072.2,0.017712
  3072.4,0.017712
  3072.6,0.017711
  3072.8,0.017717
  3073.0,0.017723
  3073.2,0.017727
  3073.4,0.017729
  3073.6,0.017725
  3073.8,0.017720
  3074.0,0.017720
  3074.2,0.017718
  3074.4,0.017719
  3074.6,0.017720
  3074.8,0.017718
  3075.0,0.017724
  3075.2,0.017726
  3075.4,0.017725
  3075.6,0.017726
  3075.8,0.017730
  3076.0,0.017729
  3076.2,0.017728
  3076.4,0.017723
  3076.6,0.017722
  3076.8,0.017728
  3077.0,0.017737
  3077.2,0.017746
  3077.4,0.017749
  3077.6,0.017749
  3077.8,0.017751
  3078.0,0.017757
  3078.2,0.017759
  3078.4,0.017767
  3078.6,0.017770
  3078.8,0.017772
  3079.0,0.017771
  3079.2,0.017764
  3079.4,0.017756
  3079.6,0.017746
  3079.8,0.017736
  3080.0,0.017731
  3080.2,0.017726
  3080.4,0.017720
  3080.6,0.017726
  3080.8,0.017725
  3081.0,0.017725
  3081.2,0.017725
  3081.4,0.017726
  3081.6,0.017727
  3081.8,0.017726
  3082.0,0.017725
  3082.2,0.017724
  3082.4,0.017724
  3082.6,0.017725
  3082.8,0.017724
  3083.0,0.017708
  3083.2,0.017700
  3083.4,0.017694
  3083.6,0.017692
  3083.8,0.017697
  3084.0,0.017695
  3084.2,0.017699
  3084.4,0.017709
  3084.6,0.017712
  3084.8,0.017716
  3085.0,0.017717
  3085.2,0.017719
  3085.4,0.017723
  3085.6,0.017727
  3085.8,0.017726
  3086.0,0.017724
  3086.2,0.017717
  3086.4,0.017714
  3086.6,0.017707
  3086.8,0.017698
  3087.0,0.017699
  3087.2,0.017700
  3087.4,0.017704
  3087.6,0.017697
  3087.8,0.017688
  3088.0,0.017682
  3088.2,0.017680
  3088.4,0.017684
  3088.6,0.017691
  3088.8,0.017698
  3089.0,0.017703
  3089.2,0.017700
  3089.4,0.017695
  3089.6,0.017692
  3089.8,0.017686
  3090.0,0.017691
  3090.2,0.017693
  3090.4,0.017690
  3090.6,0.017686
  3090.8,0.017676
  3091.0,0.017671
  3091.2,0.017665
  3091.4,0.017662
  3091.6,0.017663
  3091.8,0.017662
  3092.0,0.017661
  3092.2,0.017666
  3092.4,0.017671
  3092.6,0.017681
  3092.8,0.017693
  3093.0,0.017700
  3093.2,0.017703
  3093.4,0.017704
  3093.6,0.017701
  3093.8,0.017699
  3094.0,0.017699
  3094.2,0.017698
  3094.4,0.017692
  3094.6,0.017681
  3094.8,0.017668
  3095.0,0.017664
  3095.2,0.017659
  3095.4,0.017660
  3095.6,0.017667
  3095.8,0.017670
  3096.0,0.017670
  3096.2,0.017664
  3096.4,0.017658
  3096.6,0.017655
  3096.8,0.017654
  3097.0,0.017655
  3097.2,0.017657
  3097.4,0.017653
  3097.6,0.017650
  3097.8,0.017643
  3098.0,0.017630
  3098.2,0.017613
  3098.4,0.017611
  3098.6,0.017611
  3098.8,0.017615
  3099.0,0.017616
  3099.2,0.017624
  3099.4,0.017632
  3099.6,0.017626
  3099.8,0.017622
  3100.0,0.017621
  3100.2,0.017629
  3100.4,0.017645
  3100.6,0.017657
  3100.8,0.017663
  3101.0,0.017664
  3101.2,0.017660
  3101.4,0.017656
  3101.6,0.017653
  3101.8,0.017649
  3102.0,0.017659
  3102.2,0.017665
  3102.4,0.017666
  3102.6,0.017662
  3102.8,0.017652
  3103.0,0.017650
  3103.2,0.017646
  3103.4,0.017644
  3103.6,0.017643
  3103.8,0.017644
  3104.0,0.017638
  3104.2,0.017633
  3104.4,0.017626
  3104.6,0.017619
  3104.8,0.017613
  3105.0,0.017607
  3105.2,0.017602
  3105.4,0.017595
  3105.6,0.017592
  3105.8,0.017591
  3106.0,0.017597
  3106.2,0.017603
  3106.4,0.017602
  3106.6,0.017599
  3106.8,0.017593
  3107.0,0.017593
  3107.2,0.017594
  3107.4,0.017592
  3107.6,0.017587
  3107.8,0.017586
  3108.0,0.017585
  3108.2,0.017588
  3108.4,0.017580
  3108.6,0.017578
  3108.8,0.017587
  3109.0,0.017596
  3109.2,0.017611
  3109.4,0.017623
  3109.6,0.017631
  3109.8,0.017641
  3110.0,0.017649
  3110.2,0.017649
  3110.4,0.017647
  3110.6,0.017644
  3110.8,0.017645
  3111.0,0.017639
  3111.2,0.017629
  3111.4,0.017621
  3111.6,0.017608
  3111.8,0.017596
  3112.0,0.017586
  3112.2,0.017579
  3112.4,0.017576
  3112.6,0.017577
  3112.8,0.017577
  3113.0,0.017577
  3113.2,0.017585
  3113.4,0.017593
  3113.6,0.017599
  3113.8,0.017608
  3114.0,0.017612
  3114.2,0.017619
  3114.4,0.017618
  3114.6,0.017617
  3114.8,0.017617
  3115.0,0.017612
  3115.2,0.017605
  3115.4,0.017603
  3115.6,0.017599
  3115.8,0.017598
  3116.0,0.017600
  3116.2,0.017598
  3116.4,0.017594
  3116.6,0.017589
  3116.8,0.017592
  3117.0,0.017596
  3117.2,0.017601
  3117.4,0.017610
  3117.6,0.017623
  3117.8,0.017626
  3118.0,0.017622
  3118.2,0.017608
  3118.4,0.017594
  3118.6,0.017582
  3118.8,0.017580
  3119.0,0.017580
  3119.2,0.017580
  3119.4,0.017577
  3119.6,0.017576
  3119.8,0.017569
  3120.0,0.017563
  3120.2,0.017560
  3120.4,0.017556
  3120.6,0.017564
  3120.8,0.017567
  3121.0,0.017567
  3121.2,0.017563
  3121.4,0.017556
  3121.6,0.017543
  3121.8,0.017540
  3122.0,0.017529
  3122.2,0.017523
  3122.4,0.017517
  3122.6,0.017514
  3122.8,0.017515
  3123.0,0.017510
  3123.2,0.017512
  3123.4,0.017515
  3123.6,0.017520
  3123.8,0.017521
  3124.0,0.017520
  3124.2,0.017515
  3124.4,0.017515
  3124.6,0.017517
  3124.8,0.017522
  3125.0,0.017524
  3125.2,0.017518
  3125.4,0.017518
  3125.6,0.017514
  3125.8,0.017511
  3126.0,0.017512
  3126.2,0.017513
  3126.4,0.017516
  3126.6,0.017515
  3126.8,0.017511
  3127.0,0.017506
  3127.2,0.017505
  3127.4,0.017500
  3127.6,0.017507
  3127.8,0.017511
  3128.0,0.017518
  3128.2,0.017525
  3128.4,0.017526
  3128.6,0.017527
  3128.8,0.017530
  3129.0,0.017538
  3129.2,0.017546
  3129.4,0.017552
  3129.6,0.017543
  3129.8,0.017537
  3130.0,0.017531
  3130.2,0.017523
  3130.4,0.017509
  3130.6,0.017490
  3130.8,0.017473
  3131.0,0.017462
  3131.2,0.017454
  3131.4,0.017446
  3131.6,0.017443
  3131.8,0.017440
  3132.0,0.017446
  3132.2,0.017452
  3132.4,0.017452
  3132.6,0.017453
  3132.8,0.017457
  3133.0,0.017457
  3133.2,0.017464
  3133.4,0.017461
  3133.6,0.017465
  3133.8,0.017467
  3134.0,0.017467
  3134.2,0.017468
  3134.4,0.017461
  3134.6,0.017459
  3134.8,0.017460
  3135.0,0.017461
  3135.2,0.017466
  3135.4,0.017480
  3135.6,0.017485
  3135.8,0.017499
  3136.0,0.017501
  3136.2,0.017503
  3136.4,0.017496
  3136.6,0.017490
  3136.8,0.017488
  3137.0,0.017483
  3137.2,0.017482
  3137.4,0.017478
  3137.6,0.017474
  3137.8,0.017465
  3138.0,0.017460
  3138.2,0.017456
  3138.4,0.017453
  3138.6,0.017449
  3138.8,0.017454
  3139.0,0.017454
  3139.2,0.017456
  3139.4,0.017460
  3139.6,0.017455
  3139.8,0.017450
  3140.0,0.017451
  3140.2,0.017451
  3140.4,0.017453
  3140.6,0.017457
  3140.8,0.017461
  3141.0,0.017465
  3141.2,0.017469
  3141.4,0.017476
  3141.6,0.017483
  3141.8,0.017484
  3142.0,0.017483
  3142.2,0.017483
  3142.4,0.017480
  3142.6,0.017477
  3142.8,0.017471
  3143.0,0.017459
  3143.2,0.017444
  3143.4,0.017429
  3143.6,0.017417
  3143.8,0.017410
  3144.0,0.017405
  3144.2,0.017403
  3144.4,0.017401
  3144.6,0.017398
  3144.8,0.017397
  3145.0,0.017401
  3145.2,0.017404
  3145.4,0.017411
  3145.6,0.017412
  3145.8,0.017411
  3146.0,0.017411
  3146.2,0.017406
  3146.4,0.017400
  3146.6,0.017398
  3146.8,0.017394
  3147.0,0.017397
  3147.2,0.017397
  3147.4,0.017383
  3147.6,0.017373
  3147.8,0.017365
  3148.0,0.017366
  3148.2,0.017368
  3148.4,0.017370
  3148.6,0.017367
  3148.8,0.017366
  3149.0,0.017364
  3149.2,0.017365
  3149.4,0.017362
  3149.6,0.017359
  3149.8,0.017366
  3150.0,0.017368
  3150.2,0.017372
  3150.4,0.017377
  3150.6,0.017382
  3150.8,0.017382
  3151.0,0.017383
  3151.2,0.017382
  3151.4,0.017379
  3151.6,0.017381
  3151.8,0.017381
  3152.0,0.017377
  3152.2,0.017374
  3152.4,0.017370
  3152.6,0.017364
  3152.8,0.017356
  3153.0,0.017346
  3153.2,0.017341
  3153.4,0.017339
  3153.6,0.017340
  3153.8,0.017343
  3154.0,0.017344
  3154.2,0.017345
  3154.4,0.017349
  3154.6,0.017356
  3154.8,0.017363
  3155.0,0.017368
  3155.2,0.017368
  3155.4,0.017371
  3155.6,0.017371
  3155.8,0.017366
  3156.0,0.017364
  3156.2,0.017365
  3156.4,0.017366
  3156.6,0.017370
  3156.8,0.017368
  3157.0,0.017364
  3157.2,0.017360
  3157.4,0.017353
  3157.6,0.017352
  3157.8,0.017352
  3158.0,0.017354
  3158.2,0.017360
  3158.4,0.017357
  3158.6,0.017350
  3158.8,0.017338
  3159.0,0.017325
  3159.2,0.017320
  3159.4,0.017314
  3159.6,0.017312
  3159.8,0.017317
  3160.0,0.017322
  3160.2,0.017325
  3160.4,0.017324
  3160.6,0.017321
  3160.8,0.017324
  3161.0,0.017330
  3161.2,0.017337
  3161.4,0.017342
  3161.6,0.017347
  3161.8,0.017354
  3162.0,0.017358
  3162.2,0.017360
  3162.4,0.017359
  3162.6,0.017356
  3162.8,0.017355
  3163.0,0.017350
  3163.2,0.017343
  3163.4,0.017337
  3163.6,0.017333
  3163.8,0.017326
  3164.0,0.017320
  3164.2,0.017312
  3164.4,0.017303
  3164.6,0.017291
  3164.8,0.017279
  3165.0,0.017271
  3165.2,0.017263
  3165.4,0.017256
  3165.6,0.017250
  3165.8,0.017245
  3166.0,0.017244
  3166.2,0.017244
  3166.4,0.017240
  3166.6,0.017232
  3166.8,0.017228
  3167.0,0.017225
  3167.2,0.017229
  3167.4,0.017231
  3167.6,0.017237
  3167.8,0.017248
  3168.0,0.017256
  3168.2,0.017260
  3168.4,0.017260
  3168.6,0.017258
  3168.8,0.017257
  3169.0,0.017258
  3169.2,0.017253
  3169.4,0.017253
  3169.6,0.017247
  3169.8,0.017241
  3170.0,0.017236
  3170.2,0.017229
  3170.4,0.017224
  3170.6,0.017224
  3170.8,0.017222
  3171.0,0.017216
  3171.2,0.017213
  3171.4,0.017209
  3171.6,0.017212
  3171.8,0.017208
  3172.0,0.017202
  3172.2,0.017202
  3172.4,0.017191
  3172.6,0.017182
  3172.8,0.017172
  3173.0,0.017160
  3173.2,0.017162
  3173.4,0.017171
  3173.6,0.017181
  3173.8,0.017186
  3174.0,0.017186
  3174.2,0.017188
  3174.4,0.017191
  3174.6,0.017188
  3174.8,0.017195
  3175.0,0.017207
  3175.2,0.017218
  3175.4,0.017227
  3175.6,0.017227
  3175.8,0.017219
  3176.0,0.017217
  3176.2,0.017219
  3176.4,0.017226
  3176.6,0.017224
  3176.8,0.017221
  3177.0,0.017216
  3177.2,0.017211
  3177.4,0.017200
  3177.6,0.017195
  3177.8,0.017190
  3178.0,0.017186
  3178.2,0.017184
  3178.4,0.017175
  3178.6,0.017172
  3178.8,0.017168
  3179.0,0.017172
  3179.2,0.017167
  3179.4,0.017164
  3179.6,0.017158
  3179.8,0.017151
  3180.0,0.017142
  3180.2,0.017139
  3180.4,0.017131
  3180.6,0.017131
  3180.8,0.017124
  3181.0,0.017116
  3181.2,0.017105
  3181.4,0.017103
  3181.6,0.017109
  3181.8,0.017116
  3182.0,0.017118
  3182.2,0.017123
  3182.4,0.017128
  3182.6,0.017130
  3182.8,0.017136
  3183.0,0.017135
  3183.2,0.017146
  3183.4,0.017148
  3183.6,0.017151
  3183.8,0.017147
  3184.0,0.017146
  3184.2,0.017145
  3184.4,0.017148
  3184.6,0.017148
  3184.8,0.017146
  3185.0,0.017141
  3185.2,0.017140
  3185.4,0.017144
  3185.6,0.017137
  3185.8,0.017137
  3186.0,0.017133
  3186.2,0.017133
  3186.4,0.017127
  3186.6,0.017119
  3186.8,0.017110
  3187.0,0.017101
  3187.2,0.017097
  3187.4,0.017093
  3187.6,0.017086
  3187.8,0.017079
  3188.0,0.017078
  3188.2,0.017075
  3188.4,0.017074
  3188.6,0.017067
  3188.8,0.017066
  3189.0,0.017062
  3189.2,0.017059
  3189.4,0.017059
  3189.6,0.017054
  3189.8,0.017050
  3190.0,0.017044
  3190.2,0.017038
  3190.4,0.017033
  3190.6,0.017034
  3190.8,0.017032
  3191.0,0.017033
  3191.2,0.017034
  3191.4,0.017044
  3191.6,0.017058
  3191.8,0.017065
  3192.0,0.017068
  3192.2,0.017070
  3192.4,0.017072
  3192.6,0.017074
  3192.8,0.017075
  3193.0,0.017068
  3193.2,0.017061
  3193.4,0.017052
  3193.6,0.017044
  3193.8,0.017038
  3194.0,0.017033
  3194.2,0.017031
  3194.4,0.017030
  3194.6,0.017028
  3194.8,0.017026
  3195.0,0.017022
  3195.2,0.017012
  3195.4,0.017006
  3195.6,0.017004
  3195.8,0.017010
  3196.0,0.017013
  3196.2,0.017008
  3196.4,0.016995
  3196.6,0.016984
  3196.8,0.016975
  3197.0,0.016974
  3197.2,0.016978
  3197.4,0.016981
  3197.6,0.016992
  3197.8,0.016995
  3198.0,0.016997
  3198.2,0.016989
  3198.4,0.016984
  3198.6,0.016981
  3198.8,0.016982
  3199.0,0.016981
  3199.2,0.016978
  3199.4,0.016965
  3199.6,0.016949
  3199.8,0.016942
  3200.0,0.016940
  3200.2,0.016943
  3200.4,0.016947
  3200.6,0.016947
  3200.8,0.016949
  3201.0,0.016950
  3201.2,0.016949
  3201.4,0.016952
  3201.6,0.016954
  3201.8,0.016963
  3202.0,0.016968
  3202.2,0.016968
  3202.4,0.016960
  3202.6,0.016963
  3202.8,0.016967
  3203.0,0.016975
  3203.2,0.016980
  3203.4,0.016982
  3203.6,0.016979
  3203.8,0.016977
  3204.0,0.016971
  3204.2,0.016969
  3204.4,0.016969
  3204.6,0.016961
  3204.8,0.016947
  3205.0,0.016919
  3205.2,0.016895
  3205.4,0.016873
  3205.6,0.016861
  3205.8,0.016852
  3206.0,0.016845
  3206.2,0.016834
  3206.4,0.016828
  3206.6,0.016819
  3206.8,0.016810
  3207.0,0.016820
  3207.2,0.016835
  3207.4,0.016845
  3207.6,0.016853
  3207.8,0.016860
  3208.0,0.016858
  3208.2,0.016861
  3208.4,0.016871
  3208.6,0.016883
  3208.8,0.016892
  3209.0,0.016899
  3209.2,0.016899
  3209.4,0.016893
  3209.6,0.016883
  3209.8,0.016880
  3210.0,0.016874
  3210.2,0.016870
  3210.4,0.016872
  3210.6,0.016870
  3210.8,0.016862
  3211.0,0.016849
  3211.2,0.016838
  3211.4,0.016828
  3211.6,0.016821
  3211.8,0.016810
  3212.0,0.016805
  3212.2,0.016805
  3212.4,0.016808
  3212.6,0.016807
  3212.8,0.016798
  3213.0,0.016792
  3213.2,0.016784
  3213.4,0.016785
  3213.6,0.016786
  3213.8,0.016783
  3214.0,0.016785
  3214.2,0.016786
  3214.4,0.016786
  3214.6,0.016785
  3214.8,0.016784
  3215.0,0.016780
  3215.2,0.016777
  3215.4,0.016773
  3215.6,0.016771
  3215.8,0.016768
  3216.0,0.016764
  3216.2,0.016768
  3216.4,0.016771
  3216.6,0.016774
  3216.8,0.016775
  3217.0,0.016777
  3217.2,0.016778
  3217.4,0.016784
  3217.6,0.016793
  3217.8,0.016798
  3218.0,0.016800
  3218.2,0.016799
  3218.4,0.016803
  3218.6,0.016799
  3218.8,0.016796
  3219.0,0.016789
  3219.2,0.016783
  3219.4,0.016783
  3219.6,0.016779
  3219.8,0.016774
  3220.0,0.016767
  3220.2,0.016757
  3220.4,0.016752
  3220.6,0.016749
  3220.8,0.016744
  3221.0,0.016742
  3221.2,0.016748
  3221.4,0.016751
  3221.6,0.016758
  3221.8,0.016754
  3222.0,0.016745
  3222.2,0.016737
  3222.4,0.016732
  3222.6,0.016734
  3222.8,0.016732
  3223.0,0.016734
