STATION,NAME,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00200230,"ANN ARBOR U OF MICH, MI US",1915-08,156.3,,,3.9,,,37.6,30,48.3,107.8,,18.4,23.5,13.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1915-09,202.3,,,1.1,,,35.1,31.1,108.1,137,,17.6,23.2,12
USC00200230,"ANN ARBOR U OF MICH, MI US",1915-10,203.1,,,-2.2,,,9.1,23.9,337.8,17.6,,10.9,16.5,5.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1915-11,203.1,1,0,-5,76,3,28.7,22.2,737.9,52.2,3,5,9.4,0.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1915-12,203.1,18,5,-13.3,178,152,15.2,3.9,1412.5,37.2,349,-3.4,-0.4,-6.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1916-01,0,7,4,-19.4,51,127,27.7,17.2,2026,102.3,233,-1.5,3,-5.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1916-02,0,16,3,-22.8,152,51,5.1,8.9,2740.2,25,222,-6.3,-2.3,-10.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1916-03,0,11,5,-16.1,152,155,20.8,16.1,3381.3,86.2,365,-2.4,2.6,-7.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1916-04,0,1,0,-3.3,25,13,18.5,25,3689.8,42.5,13,8.1,13.8,2.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1916-05,6.8,,,1.7,,,29.7,25.6,3833.1,128.6,,13.9,19.3,8.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1916-06,18,,,5.6,,,26.4,26.7,3895.6,139.1,,16.6,21.6,11.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1916-07,206.8,,,11.1,,,16.8,36.7,0,28.5,,24.4,30.6,18.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1916-08,347.1,,,8.9,,,25.4,35.6,8.4,56.4,,22.6,28.4,16.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1916-09,383.4,,,0.6,,,33.8,31.7,102.6,101.6,,16.4,21.5,11.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1916-10,386.7,,,-0.6,,,18.8,28.3,357.7,47,,10.2,16.1,4.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1916-11,386.7,3,1,-12.2,51,46,28.4,20.6,790.2,83.5,74,3.9,8.6,-0.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1916-12,386.7,20,6,-21.1,178,51,15.5,14.4,1489.2,87.7,254,-4.2,-0.1,-8.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1917-01,0,21,3,-20.6,152,76,7.6,6.7,2225.4,23.4,165,-5.4,-1.3,-9.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1917-02,0,14,1,-26.7,102,64,3.8,10,2957.2,8.9,127,-7.8,-2.9,-12.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1917-03,0,2,1,-13.3,25,25,27.9,20.6,3429.3,91.6,41,2,6.8,-2.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1917-04,1.1,0,0,-5.6,0,0,30.5,24.4,3787.6,96.9,0,6.4,11.7,1.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1917-05,4.4,0,0,-0.6,0,0,34.8,28.9,4042.8,125.9,0,10.2,15.2,5.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1917-06,21.1,,,5,,,74.4,30,4092.5,183.1,,17.2,22.8,11.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1917-07,129.7,,,8.9,,,35.1,35,14.1,99.2,,21.4,26.4,16.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1917-08,192.8,,,5,,,32.8,37.2,36.1,111.8,,19.7,25.9,13.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1917-09,198.9,,,1.7,,,53.8,27.2,134.4,78.9,,15.2,20.8,9.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1917-10,198.9,0,0,-4.4,0,0,51.8,19.4,475.5,209.8,0,6.4,10.5,2.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1917-11,198.9,4,1,-11.1,25,25,7.1,17.2,935.8,17,35,3,7.9,-1.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1917-12,198.9,13,3,-20,178,102,10.2,6.7,1709.5,21.7,222,-6.6,-3.2,-10.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1918-01,0,31,10,-28.3,356,89,4.6,0.6,2630.4,23.2,465,-11.4,-7.1,-15.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1918-02,0,16,1,-28.3,330,76,58.9,11.7,3269.9,173.5,76,-4.5,1.3,-10.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1918-03,0,3,5,-12.8,25,127,12.2,23.3,3734.6,30.8,355,3.3,9.6,-2.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1918-04,0,,,-10,,,30.7,20.6,4088.2,81.6,,6.6,12.7,0.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1918-05,41.9,,,0,,,47,30.6,4162.5,89.2,,17.3,23.7,10.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1918-06,91.9,,,3.3,,,36.8,32.2,4197.3,76.4,,18.8,26,11.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1918-07,201.2,,,6.1,,,25.7,34.4,19.9,35.1,,21.2,27.6,14.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1918-08,356.7,,,9.4,,,14,40,23,60.6,,23.3,29.6,16.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1918-09,360.6,,,1.7,,,29,26.1,197.3,87.1,,12.6,18.4,7
USC00200230,"ANN ARBOR U OF MICH, MI US",1918-10,360.6,,,-0.6,,,46.2,25,403.7,85.3,,11.7,17.2,6.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1918-11,360.6,,,-5.6,,,12.2,16.7,817.9,71.2,,4.5,8.2,0.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1918-12,360.6,5,2,-11.1,51,51,27.9,13.3,1370.3,119.2,102,0.5,3.8,-2.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1919-01,0,4,1,-17.8,51,38,20.1,10.6,2002.7,35.6,82,-2.1,2.6,-6.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1919-02,0,2,1,-15.6,25,25,20.3,11.7,2580.9,73.7,64,-3,1.2,-7.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1919-03,0,4,2,-11.1,152,152,21.1,17.8,3080.9,88.8,249,2.2,7.1,-2.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1919-04,0,,,-7.8,,,36.6,23.9,3386,137,,8.2,13.8,2.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1919-05,12.1,,,2.2,,,26.7,32.2,3554.9,106,,13.3,19.3,7.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1919-06,143,,,9.4,,,42.4,32.8,3559.4,110.3,,22.6,28.1,17
USC00200230,"ANN ARBOR U OF MICH, MI US",1919-07,295,,,8.3,,,27.7,35,1.1,39,,23.2,29.7,16.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1919-08,374.6,,,8.9,,,35.6,31.1,16.3,77.9,,20.4,26.2,14.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1919-09,410.7,,,2.8,,,24.6,32.2,55.5,67.8,,18.3,24.3,12.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1919-10,423.4,,,-1.1,,,14.5,28.9,253.1,74.6,,12.4,18.3,6.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1919-11,423.4,,,-8.3,,,58.2,17.8,696.5,74.9,,3.6,8.5,-1.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1919-12,423.4,11,3,-18.3,51,38,3.8,7.8,1468.1,13,134,-6.6,-2.2,-10.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1920-01,0,24,7,-22.8,279,157,14.7,1.7,2320.2,54.8,633,-9.1,-4.5,-13.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1920-02,0,14,3,-18.9,152,152,12.2,8.3,3016.6,21.1,257,-5.7,-1.2,-10.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1920-03,0,4,0,-15.6,102,18,8.4,24.4,3505.7,37.6,18,2.6,8.6,-3.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1920-04,0,8,3,-8.9,102,76,17.3,22.8,3911.4,87.7,139,4.8,9.8,-0.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1920-05,6.1,,,-0.6,,,4.6,27.8,4070.3,18.7,,13.4,19.7,7.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1920-06,77.8,,,7.8,,,54.6,32.8,4102.8,165.8,,19.6,25.5,13.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1920-07,144.1,,,9.4,,,28.7,33.9,11.5,77.8,,20.1,26.1,14.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1920-08,209.7,,,7.8,,,35.3,31.1,32.8,163,,19.8,24.8,14.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1920-09,241.7,,,4.4,,,7.6,31.7,85.9,24.6,,17.6,23.6,11.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1920-10,250.4,,,-1.1,,,17.5,26.7,239.4,39.4,,13.7,19.9,7.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1920-11,250.4,4,2,-8.9,102,69,32,14.4,707.7,78.1,109,2.7,6.5,-1
USC00200230,"ANN ARBOR U OF MICH, MI US",1920-12,250.4,9,2,-18.9,178,102,22.9,14.4,1298.4,102.1,215,-0.7,2.9,-4.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1921-01,0,5,0,-15,51,15,5.1,10.6,1920.1,11.5,31,-1.7,2.4,-5.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1921-02,0,14,3,-12.2,203,175,17.5,14.4,2483.7,37.4,306,-1.8,2.1,-5.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1921-03,0.8,1,1,-9.4,51,64,21.8,25,2888.8,99.9,64,5.3,11.5,-0.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1921-04,3.3,2,2,-5.6,76,102,22.1,27.8,3107.9,99.2,132,11.1,17.2,5
USC00200230,"ANN ARBOR U OF MICH, MI US",1921-05,41.2,,0,-0.6,,0,18.8,30.6,3235.9,54.3,0,15.4,21.8,9.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1921-06,145.4,,0,3.3,,0,48.3,37.8,3259.3,80.4,0,21,27.1,14.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1921-07,339.3,,0,12.2,,0,19.6,34.4,0,55.1,0,24.6,30.4,18.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1921-08,404.1,,0,8.9,,0,30.5,30,14.7,115.3,0,19.9,25.5,14.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1921-09,460.3,,0,6.7,,0,42.4,30.6,36,110.7,0,19.6,24.9,14.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1921-10,460.3,,0,-0.6,,0,30.5,23.9,280.6,49.7,0,10.4,15.2,5.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1921-11,460.3,7,2,-6.7,152,140,31,17.2,756.5,84.6,214,2.5,6,-1.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1921-12,460.3,14,4,-13.9,102,112,13.7,11.7,1349.2,41.4,235,-1.9,2,-5.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1922-01,0,13,2,-22.8,76,43,18.5,8.9,2096.6,31.2,115,-5.8,-0.9,-10.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1922-02,0,4,3,-16.7,25,36,17.3,13.9,2686.2,43.3,124,-2.7,1.4,-6.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1922-03,0,4,3,-9.4,76,64,33,21.1,3186.6,101.3,161,2.2,7.2,-2.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1922-04,1.1,,0,-2.8,,8,38.9,26.7,3478.3,100.9,8,8.6,14.3,3
USC00200230,"ANN ARBOR U OF MICH, MI US",1922-05,15,,0,2.8,,0,35.1,28.3,3550.2,74.4,0,16.5,22.3,10.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1922-06,81.1,,0,7.8,,0,16.8,33.9,3567.9,39.4,0,19.9,25.9,14
USC00200230,"ANN ARBOR U OF MICH, MI US",1922-07,183.8,,0,7.2,,0,9.7,32.2,6.7,36.1,0,21.4,27.6,15.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1922-08,277.9,,0,7.8,,0,16,33.9,20,46,0,20.9,27.1,14.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1922-09,345.8,,0,3.9,,0,35.1,33.9,77.7,62.7,0,18.7,24.5,12.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1922-10,366.4,,0,-2.2,,0,27.4,30,303.5,55.4,0,11.7,17.3,6.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1922-11,366.4,0,0,-6.7,0,18,7.6,16.7,700.4,34.1,39,5.1,8.8,1.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1922-12,366.4,17,1,-20,178,168,16.8,13.9,1355,39.8,204,-2.8,1.1,-6.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1923-01,0,25,5,-19.4,203,102,10.2,6.7,2040.3,42.3,354,-3.8,0,-7.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1923-02,0,7,16,-18.3,51,140,8.4,3.9,2741.9,25.2,1505,-6.7,-2.5,-10.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1923-03,0,3,2,-17.2,76,58,21.3,13.9,3324.3,65.9,120,-0.4,4.8,-5.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1923-04,0,,1,-12.8,,38,16,26.7,3654.8,42.3,38,7.3,13.9,0.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1923-05,1.1,1,1,-2.2,51,51,20.8,26.7,3838.6,95.2,51,12.4,19.6,5.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1923-06,111.9,,0,6.7,,0,32.8,34.4,3856.6,72.9,0,21.4,27.4,15.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1923-07,206.6,,0,11.1,,0,31.5,32.8,0.3,125.2,0,21.4,27.1,15.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1923-08,266.6,,0,4.4,,0,47,30.6,32.3,69.3,0,19.2,24.9,13.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1923-09,303.3,,0,2.2,,0,26.9,28.9,116.5,102.4,0,16.8,21.8,11.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1923-10,303.3,,0,-4.4,,0,12.4,24.4,399.5,35.3,0,9.2,15,3.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1923-11,303.3,,0,-5.6,,0,12.2,16.7,830.1,35,0,4,8,0
USC00200230,"ANN ARBOR U OF MICH, MI US",1923-12,303.3,1,1,-8.3,25,28,23.1,11.7,1331.1,95.3,36,2.2,5.7,-1.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1924-01,0,17,3,-23.3,152,89,11.9,6.7,2083,53.5,192,-5.9,-1.9,-10
USC00200230,"ANN ARBOR U OF MICH, MI US",1924-02,0,23,6,-17.2,178,99,10.7,3.9,2753.6,55.2,358,-4.8,-1.3,-8.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1924-03,0,5,2,-10,51,46,15,13.3,3319.8,41.4,152,0.1,3.6,-3.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1924-04,0,2,2,-7.2,25,109,10.9,22.8,3625.4,56.6,180,7.4,12.8,1.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1924-05,0,,0,-0.6,,0,19.8,23.3,3852,87,0,11,16.6,5.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1924-06,34,,0,4.4,,0,36.8,31.7,3900.1,130.6,0,17.9,23.9,11.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1924-07,112.7,,,8.9,,,7.9,31.7,17.3,29.8,,20.3,25.8,14.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1924-08,194.6,,,7.2,,,19.1,34.4,36.7,35.1,,20.4,26.4,14.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1924-09,205.7,,,3.3,,,23.4,29.4,162.6,74.7,,14.5,19.4,9.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1924-10,206.5,,,-1.1,,,13.5,24.4,334.5,21.2,,12.8,19.2,6.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1924-11,206.5,0,0,-8.9,0,13,5.3,22.2,755,16.8,39,4.3,9.4,-0.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1924-12,206.5,11,4,-23.9,76,46,27.7,13.3,1482.6,72.7,150,-5.1,-1.3,-9
USC00200230,"ANN ARBOR U OF MICH, MI US",1925-01,0,29,4,-23.9,152,64,6.9,5.6,2242.3,19.2,218,-6.2,-1.2,-11.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1925-02,0,3,1,-16.7,25,28,32.3,12.8,2793.6,48.8,41,-1.4,3.1,-5.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1925-03,0,5,2,-18.9,25,36,20.3,22.2,3290.3,63.6,77,2.3,8,-3.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1925-04,12,,,-3.9,,,16.5,30,3518.6,49.5,,10.8,17.9,3.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1925-05,19.2,,,0,,,16.3,30.6,3719.4,33.3,,12.1,18.8,5.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1925-06,130.1,,,6.1,,,8.1,35,3738.9,40.6,,21.4,28.1,14.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1925-07,234.6,,,10,,,22.9,34.4,9.1,91.7,,21.4,27.7,15.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1925-08,327.1,,,8.9,,,24.6,35,18.9,109.6,,21,27.2,14.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1925-09,385.5,,,5.6,,,33.5,31.1,69.4,151.4,,18.6,23.4,13.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1925-10,385.5,1,1,-5.6,25,38,32.5,21.1,453.3,97.5,38,5.9,9.8,2.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1925-11,385.5,5,1,-8.3,102,89,22.1,13.9,927.1,98.3,138,2.5,6.3,-1.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1925-12,385.5,11,3,-21.1,76,66,9.4,9.4,1602.9,28.5,210,-3.5,-0.1,-6.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1926-01,0,19,3,-21.1,127,89,13.7,7.2,2309.1,42.5,264,-4.4,-0.4,-8.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1926-02,0,26,9,-17.2,203,122,28.4,6.7,2934.3,92.5,539,-4,-0.1,-7.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1926-03,0,10,4,-16.1,51,33,29.5,13.9,3572.6,67.9,163,-2.3,2.1,-6.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1926-04,0,3,2,-7.2,152,97,20.3,27.2,3978.8,73.6,171,4.8,10.5,-0.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1926-05,12.5,,,-2.2,,,13,30,4117.2,44.2,,14.3,21.2,7.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1926-06,34.2,,,2.8,,,26.2,30.6,4177.3,64.3,,17.1,23,11.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1926-07,147.3,,,8.9,,,14.5,36.1,7.3,25.7,,21.8,27.8,15.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1926-08,251.7,,,11.1,,,53.1,32.8,9,118.9,,21.6,26.5,16.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1926-09,271,,,0.6,,,32.3,27.2,85.4,172.5,,16.4,20.7,12.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1926-10,276,,,-2.2,,,11.9,27.8,351.1,68,,9.6,13.9,5.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1926-11,276,5,0,-8.3,25,20,19.1,17.8,815.8,59,78,2.8,6.8,-1.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1926-12,276,8,2,-17.2,102,114,11.4,7.8,1514.7,26.2,155,-4.2,-0.5,-7.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1927-01,0,18,3,-22.8,279,203,20.3,6.1,2235.8,39.1,365,-4.9,-1,-8.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1927-02,0,9,4,-10.6,76,66,9.1,13.3,2756.1,34,211,-0.2,3.7,-4.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1927-03,0,0,0,-9.4,0,0,10.2,21.1,3202.6,41.5,0,3.9,8.4,-0.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1927-04,1.7,,,-3.3,,,8.4,25.6,3516.5,42,,7.9,13.6,2.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1927-05,14.8,,,2.2,,,23.6,30,3682.1,97.6,,13.4,18.7,8.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1927-06,47.4,,,5,,,16.5,32.8,3752.4,66,,17.1,22.6,11.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1927-07,146.3,,,8.9,,,35.6,33.3,6.4,132.1,,21.3,26.8,15.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1927-08,176.2,,,6.7,,,7.1,30,37.3,13.1,,18.3,24.1,12.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1927-09,232.1,,,5.6,,,32.5,33.3,78.9,127.7,,18.9,24.2,13.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1927-10,239.1,,,0.6,,,22.6,27.8,263.1,46.8,,12.6,18.1,7.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1927-11,239.1,,,-8.9,,,24.9,21.7,635.7,116.7,,5.9,10.3,1.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1927-12,239.1,6,1,-15,203,191,35.3,13.3,1264.9,91.5,201,-2,1.7,-5.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1928-01,0,20,2,-20,203,38,16.3,11.1,1944.1,36,123,-3.6,0.1,-7.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1928-02,0,6,1,-16.7,76,51,8.4,6.1,2558,33.8,85,-2.8,1.3,-7
USC00200230,"ANN ARBOR U OF MICH, MI US",1928-03,0,3,1,-12.2,76,64,9.9,23.9,3111.4,26.7,92,0.5,5.2,-4.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1928-04,0,,,-5.6,,,13.2,23.3,3471,41.1,,6.4,11.8,0.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1928-05,8.6,,,0.6,,,21.3,28.9,3598.5,66.3,,14.4,20.6,8.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1928-06,30,,,3.3,,,30,27.2,3662.4,107.3,,16.9,21.8,12
USC00200230,"ANN ARBOR U OF MICH, MI US",1928-07,148,,,10.6,,,43.9,31.7,4.9,120.6,,22,27.2,16.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1928-08,252.1,,,9.4,,,20.8,32.8,14.6,40.6,,21.5,26.7,16.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1928-09,270.6,,,1.1,,,20.6,30,153.6,53.6,,14.3,20.2,8.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1928-10,276.7,,,-5.6,,,7.6,29.4,340,55.7,,12.1,17.3,6.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1928-11,276.7,4,1,-8.3,25,30,14,21.1,738.9,62.8,70,5,8.4,1.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1928-12,276.7,0,0,-13.9,0,13,16.3,10,1313.8,31.4,13,-0.2,3.3,-3.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1929-01,,23,4,-20.6,152,142,17.8,,,87.3,427,,,-12.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1929-02,,20,3,-28.9,127,81,7.9,8.3,,19.9,192,-6.3,-2.4,-10.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1929-03,,,,-15,,,13.5,22.2,,90.9,,5.2,11.3,-0.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1929-04,,,,-4.4,,,45.2,27.8,,115.7,,9.2,14.9,3.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1929-05,,,,-4.4,,,19.1,31.7,,78.5,,13.3,19.3,7.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1929-06,,,,2.8,,,19.6,30.6,,83.6,,18.6,24.7,12.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1929-07,,,,10,,,20.3,34.4,5.3,41.4,,22.6,28.7,16.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1929-08,,,,8.3,,,4.3,32.8,19.9,15.7,,20.4,27.1,13.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1929-09,,,,1.1,,,10.9,33.3,91.5,44.3,,17.7,23.8,11.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1929-10,,,,0,,,67.8,21.7,323.1,126.1,,10,14.9,5.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1929-11,,3,1,-15.6,51,43,24.1,17.8,804.9,75,43,2.3,5.5,-1
USC00200230,"ANN ARBOR U OF MICH, MI US",1929-12,,24,6,-15,330,178,10.2,6.1,1479.2,33,557,-3.4,-0.5,-6.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1930-01,0,22,5,-22.8,127,102,15,8.9,2214.1,78.4,331,-6,-2.1,-9.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1930-02,0,7,0,-16.1,76,23,9.4,18.9,2709.2,28.9,71,0.6,4.6,-3.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1930-03,0,6,2,-10,102,102,9.9,21.1,3243.7,28,220,1.1,5.9,-3.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1930-04,5.5,,,-3.9,,,29.5,29.4,3536.5,72.5,,8.8,14.7,2.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1930-05,36.8,,,2.2,,,20.3,30.6,3652.4,62,,15.6,21.4,9.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1930-06,125.2,,,7.8,,,34,31.1,3670.7,77.2,,20.7,26.8,14.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1930-07,290.5,,,7.8,,,24.9,38.3,9.2,36.1,,23.4,30.1,16.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1930-08,415.4,,,8.9,,,2,36.1,12.9,4.3,,22.2,28.9,15.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1930-09,468.8,,,3.3,,,44.7,32.2,55.2,92.9,,18.7,24.8,12.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1930-10,470.5,,,-3.9,,,18.8,25,320.2,27.7,,9.8,14.4,5.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1930-11,470.5,4,0,-13.3,25,8,20.8,17.2,727.4,30.8,21,4.8,9.1,0.5
USC00200230,"ANN ARBOR U OF MICH, MI US",1930-12,470.5,21,3,-16.7,127,76,6.1,9.4,1365.3,20.4,216,-2.2,0.9,-5.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1931-01,0,18,4,-14.4,51,254,4.6,7.8,2009.4,16,445,-2.4,1.2,-6.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1931-02,0,7,3,-12.2,51,53,7.9,10.6,2506.6,21.9,140,-0.1,3.7,-3.9
