STATION,NAME,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1929-09,496.4,,,12.8,,,7.9,37.2,0,8.2,,21.2,25.7,16.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1929-10,588.6,,,11.7,,,0,37.8,4.5,0,,21.2,26.6,15.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1929-11,627.6,,,6.7,,,0,32.2,29,0,,18.8,25.1,12.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1929-12,648.4,,,9.4,,,0,30,72.3,0,,17.6,22.9,12.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1930-01,1.4,,,2.2,,,26.4,25.6,228.3,166.3,,13.4,17.4,9.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1930-02,12.9,,,6.1,,,8.9,31.7,326.7,11.5,,15.2,20.3,10.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1930-03,36.6,,,5,,,44.2,31.7,422.7,101.4,,16,20.6,11.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1930-04,55.8,,,10,,,3,30.6,465.3,3.8,,17.6,22.3,12.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1930-05,70.2,,,8.3,,,22.9,31.1,535,26.5,,16.6,21.3,11.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1930-06,117.8,,,12.2,,,0,31.7,540,0,,19.8,24.4,15.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1930-07,252.1,,,14.4,,,0,36.7,0,0,,22.7,28.4,17
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1930-08,404.6,,,16.7,,,0,33.9,0,0,,23.3,28.1,18.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1930-09,457.6,,,12.8,,,0.3,33.9,4.7,0.3,,19.9,24.3,15.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1930-10,532,,,11.7,,,2.5,34.4,15,2.5,,20.4,26.1,14.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1930-11,601.6,,,6.1,,,16,33.3,65.4,43.5,,19,24.3,13.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1930-12,604.4,,,4.4,,,0,27.2,152,0,,15.6,21.5,9.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1931-01,15.3,,,7.8,,,30,29.4,249.6,99.1,,15.7,20.7,10.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1931-02,15.3,,,9.4,,,50.3,23.9,316.1,82.6,,16,20.2,11.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1931-03,62.2,,,9.4,,,0,33.9,346.7,0,,18.9,24.4,13.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1931-04,97.7,,,11.1,,,41.1,31.7,366.7,76.7,,18.9,23.8,13.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1931-05,143.7,,,12.8,,,12.2,30.6,369.4,13.2,,19.7,24.1,15.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1931-06,237.2,,,13.9,,,0.5,35.6,371.1,0.5,,21.4,26.1,16.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1931-07,448.1,,,17.8,,,0,34.4,0,0,,25.1,30,20.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1931-08,639.2,,,17.8,,,0.3,36.1,0,0.6,,24.5,29.4,19.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1931-09,747.6,,,13.3,,,5.8,33.9,0,6.1,,21.9,27.1,16.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1931-10,827.3,,,11.1,,,0.8,34.4,15.5,1.6,,20.4,25.5,15.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1931-11,840.8,,,4.4,,,24.4,30.6,133.8,49.6,,14.8,19.7,10
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1931-12,840.8,,,4.4,,,53.1,23.3,307.2,151.1,,12.7,17,8.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1932-01,0,,,1.1,,,49.3,23.9,508.8,74.7,,11.8,16.4,7.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1932-02,12.3,,,3.9,,,49.5,30,658.5,135.3,,13.6,18.1,9.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1932-03,24.7,,,8.9,,,0.3,30,720.1,0.3,,16.8,21.9,11.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1932-04,51.9,,,7.2,,,5.3,32.8,786.6,7.6,,17,22.5,11.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1932-05,70,,,10.6,,,0.3,33.3,829.2,0.6,,17.5,21.9,13.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1932-06,107.2,,,12.8,,,2.8,33.9,845.9,3.3,,19,23.7,14.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1932-07,177.7,,,14.4,,,0,28.9,0,0,,20.6,25.7,15.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1932-08,256.8,,,14.4,,,0,35.6,0.5,0,,20.9,26,15.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1932-09,312.1,,,13.3,,,2.5,28.9,0.5,3.5,,20.2,24.8,15.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1932-10,358.8,,,11.7,,,1.8,32.2,8,2.1,,19.6,24.3,14.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1932-11,441.2,,,9.4,,,0,32.8,25,0,,20.5,26.6,14.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1932-12,445.6,,,3.9,,,14.5,28.3,198.2,44.9,,12.9,17.5,8.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1933-01,2.2,,,4.4,,,68.3,27.2,383.8,214.8,,12.4,17.1,7.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1933-02,2.2,,,5.6,,,0,23.9,523,0,,13.4,18.7,8.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1933-03,8.6,,,6.1,,,3.8,27.8,620.9,3.8,,15.4,20.8,9.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1933-04,13.3,,,5.6,,,9.9,27.8,723.8,14.2,,15.1,19.5,10.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1933-05,22.7,,,7.2,,,3.8,29.4,813,5.3,,15.8,20.3,11.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1933-06,44.6,,,11.1,,,8.4,29.4,835.5,12,,18.3,23.5,13.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1933-07,121.9,,,12.8,,,0,33.9,0.9,0,,20.8,25.9,15.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1933-08,208.6,,,10.6,,,0.3,35.6,2.1,0.3,,21.1,26.3,15.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1933-09,219.2,,,10.6,,,0,27.2,20,0,,18.1,22.7,13.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1933-10,278.5,,,10.6,,,4.8,37.8,50.3,8.6,,19.3,24.3,14.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1933-11,349.8,,,5,,,1,35.6,96.7,1,,19.2,25.6,12.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1933-12,357.6,,,4.4,,,123.4,29.4,235.9,215.4,,14.1,18.8,9.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1934-01,3.4,,,6.7,,,79.2,26.7,318.7,81.7,,15.8,21.4,10.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1934-02,5.9,,,7.2,,,17.3,26.7,406.7,51.9,,15.3,19.5,11.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1934-03,42.2,,,10.6,,,0.3,33.3,435.1,0.3,,18.6,24.3,12.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1934-04,58.9,,,11.1,,,0,30,457.9,0,,18.1,23,13.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1934-05,109.4,,,11.7,,,0,35,465.4,0,,19.7,24.8,14.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1934-06,127.8,,,12.2,,,10.4,27.2,478.9,10.4,,18.5,22.2,14.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1934-07,253.2,,,14.4,,,0,35,0,0,,22.4,27.5,17.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1934-08,358.2,,,15,,,0.3,31.1,0,0.3,,21.7,26.8,16.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1934-09,489.4,,,12.2,,,3.3,36.7,2.4,3.3,,22.6,28.1,17.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1934-10,554.2,,,11.7,,,43.7,33.3,23.5,58.7,,19.7,24.8,14.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1934-11,571.2,,,10,,,23.6,31.7,78.3,70.9,,17.1,21.5,12.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1934-12,579,,,6.7,,,40.6,26.1,159.5,95.2,,16,20.3,11.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1935-01,10.8,0,0,3.3,0,0,30.7,30,308.1,73.9,0,13.9,18.5,9.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1935-02,26.6,0,0,6.7,0,0,19.3,29.4,401.1,56.7,0,15.6,20.2,11
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1935-03,29.4,0,0,5,0,0,64.3,28.3,571.6,109.7,0,12.9,17.3,8.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1935-04,34.2,0,0,7.8,0,0,55.6,28.3,648,81,0,15.9,20.3,11.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1935-05,42.3,0,0,10,0,0,0.8,30,708.7,0.8,0,16.6,20.7,12.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1935-06,68.7,0,0,12.2,0,0,0,26.1,711.8,0,0,19.1,23.7,14.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1935-07,169.7,0,0,13.3,0,0,0,35.6,2.2,0,0,21.5,26.9,16.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1935-08,324.7,0,0,13.9,0,0,2.5,36.7,2.2,2.8,0,23.3,28.5,18.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1935-09,405.8,0,0,13.9,0,0,0,31.7,2.2,0,0,21,26,16.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1935-10,455,0,0,8.9,0,0,1.3,33.3,18,1.3,0,19.4,24.2,14.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1935-11,463.4,0,0,7.2,0,0,24.4,27.2,96.4,31.6,0,16,21.1,10.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1935-12,463.7,0,0,7.8,0,0,6.1,25,192.8,10.7,0,15.2,20.2,10.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1936-01,2.8,0,0,6.7,0,0,7.1,26.1,292.5,13,0,15.2,19.9,10.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1936-02,5,0,0,6.1,0,0,33,28.3,431.4,184.2,0,13.6,17.5,9.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1936-03,14.1,0,0,5.6,0,0,26.7,29.4,543.4,34.1,0,15,19.6,10.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1936-04,19.7,0,0,7.8,0,0,13.7,32.2,621.1,24.1,0,15.9,20.7,11.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1936-05,45.9,0,0,11.7,0,0,0,28.3,636.9,0,0,18.7,23.3,14
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1936-06,117.2,0,0,11.7,0,0,2.5,32.2,643.1,5.1,0,20.5,25.5,15.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1936-07,274.1,0,0,16.1,0,0,0.3,36.1,0,0.3,0,23.4,28.4,18.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1936-08,418.9,0,0,15.6,0,0,0.5,33.9,0,0.5,0,23,28.2,17.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1936-09,510.5,0,0,14.4,0,0,0.8,31.1,0,0.8,0,21.4,26.4,16.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1936-10,566.4,0,0,12.8,0,0,9.7,35.6,14.5,31.8,0,19.7,24.6,14.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1936-11,632.3,0,0,9.4,0,0,1.3,32.2,35,1.3,0,19.9,25.8,13.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1936-12,635.6,0,0,3.9,0,0,47,26.1,148.2,168.3,0,14.8,19.5,10.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1937-01,0,0,0,0,0,0,13.7,16.1,445.1,50.6,0,8.8,12.9,4.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1937-02,0,0,0,5.6,0,0,60.7,24.4,594.7,200,0,13,17.4,8.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1937-03,7.5,0,0,6.1,0,0,45,28.3,713.4,102.6,0,14.8,19.4,10.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1937-04,21.7,0,0,8.9,0,0,3.6,30,772.7,6.1,0,16.8,22.1,11.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1937-05,47.2,0,0,10.6,0,0,4.3,30,816,7.2,0,17.8,21.8,13.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1937-06,98.4,0,0,12.8,0,0,0,33.3,820.3,0,0,19.9,24.4,15.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1937-07,207,0,0,14.4,0,0,0,34.4,0,0,0,21.8,26.9,16.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1937-08,320.8,0,0,15.6,0,0,0,35,0,0,0,22,27.2,16.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1937-09,444.4,0,0,15,0,0,0,35,0,0,0,22.4,27.6,17.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1937-10,498.9,0,0,11.1,0,0,0.3,33.3,10.1,0.3,0,19.8,25,14.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1937-11,501.9,0,0,7.8,0,0,0,28.3,67.6,0,0,16.5,21.2,11.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1937-12,511.4,0,0,6.1,0,0,41.9,26.7,130.4,90,0,16.6,21.5,11.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1938-01,6.2,,,6.7,,,16.5,27.8,201.9,41.3,,16.2,21.3,11.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1938-02,6.7,,,5.6,,,72.4,24.4,331.1,249.1,,13.7,17.9,9.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1938-03,6.7,,,6.7,,,149.4,25,456.6,201.9,,14.3,18.6,10
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1938-04,24.5,,,8.9,,,6.1,32.2,531.8,12.4,,16.4,21,11.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1938-05,38.9,,,10,,,0.5,27.8,576,0.5,,17.4,22,12.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1938-06,56.4,,,10.6,,,0,27.8,590.6,0,,18.4,22.8,14.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1938-07,134.9,,,13.3,,,0,29.4,0,0,,20.9,25.9,15.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1938-08,288.7,,,15,,,0,35,0.3,0,,23.3,28.7,17.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1938-09,439.8,,,13.9,,,,34.4,0.3,,,23.4,29.1,17.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1938-10,484,,,10.6,,,0.3,31.7,14.9,0.3,,19.3,24.5,14.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1938-11,498.9,,,6.7,,,0,28.9,67.7,0,,17.1,23,11.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1938-12,528.4,,,7.2,,,55.4,33.3,143.6,184.4,,16.8,21.9,11.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1939-01,0.3,,,5,,,50.5,26.1,281,75.2,,13.9,18.2,9.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1939-02,0.3,,,3.3,,,21.8,24.4,450.9,28.7,,12.3,16.8,7.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1939-03,1.1,,,7.2,,,22.9,26.1,593.5,36.6,,13.8,17.9,9.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1939-04,23.4,,,8.9,,,3,32.8,648.3,6,,17.3,22.1,12.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1939-05,43.1,,,11.1,,,0.3,31.7,691.2,0.6,,17.6,22.1,13.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1939-06,79.2,,,12.8,,,0,28.9,695.9,0,,19.4,24.3,14.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1939-07,177.4,,,15,,,0,31.7,0,0,,21.5,26.5,16.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1939-08,315.5,,,15.6,,,0.3,31.7,0,0.3,,22.8,28,17.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1939-09,509.9,,,13.9,,,100.6,41.7,0,144,,24.8,30.3,19.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1939-10,633,,,11.1,,,3.3,37.2,9.4,3.3,,22,27.9,16.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1939-11,679,,,11.1,,,2,30.6,20.1,2,,19.5,25,14.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1939-12,707.1,,,7.2,,,7.1,31.1,64.9,9.7,,17.8,23.4,12.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1940-01,4.2,,,8.3,,,42.2,29.4,159,110.1,,15.4,19.6,11.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1940-02,4.2,,,8.3,,,35.6,25.6,247.6,137.9,,15.2,19.6,10.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1940-03,12,,,7.2,,,32.3,27.8,320.4,39.4,,16.2,21.2,11.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1940-04,39.5,,,8.9,,,14.2,35.6,373.7,34.5,,17.5,22.3,12.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1940-05,71.4,,,10.6,,,0.5,34.4,389.3,0.5,,18.9,24,13.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1940-06,94.3,,,12.8,,,0,27.2,395.8,0,,18.9,23.8,14
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1940-07,192.1,,,13.3,,,0,33.9,0,0,,21.5,27.6,15.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1940-08,287.1,,,13.9,,,0,31.7,0,0,,21.4,27.1,15.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1940-09,364.5,,,12.2,,,0.3,32.2,0,0.3,,20.9,26.5,15.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1940-10,438,,,9.4,,,26.4,37.2,17,37.4,,20.2,25.9,14.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1940-11,461.9,,,7.2,,,5.8,28.9,68.1,8.6,,17.4,22.9,12
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1940-12,484.7,,,7.2,,,46.7,31.1,155.1,139.7,,16.3,20.9,11.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1941-01,0,,,7.2,,,18.5,22.8,282.2,56.3,,14.2,18.6,9.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1941-02,1.1,,,7.2,,,70.6,25,379.2,315.4,,14.9,18.9,11
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1941-03,8.1,,,8.3,,,41.9,28.3,463.3,206.8,,15.9,20.5,11.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1941-04,8.9,,,7.8,,,22.4,26.1,562.8,67.8,,15,19.5,10.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1941-05,74.1,,,8.3,,,0,36.1,578.4,0,,19.9,25.5,14.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1941-06,98.3,,,12.2,,,,26.7,586.2,,,18.9,23.8,13.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1941-07,196.4,,,13.3,,,0,31.1,0,0,,21.5,27.5,15.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1941-08,302.1,,,14.4,,,1,32.8,0,1,,21.7,26.8,16.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1941-09,352.8,,,11.1,,,0,31.1,1.7,0,,20,25.4,14.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1941-10,408.4,,,10,,,12.7,33.3,40.8,38.9,,18.9,24.2,13.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1941-11,454.7,,,6.7,,,1,32.2,81.7,1.3,,18.5,24.3,12.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1941-12,461,,,4.4,,,40.1,27.2,225.9,107.2,,13.9,18.2,9.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1942-01,3.6,,,4.4,,,7.1,26.7,338.5,15,,14.8,19.9,9.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1942-02,3.6,,,1.7,,,24.9,22.8,483.2,26.7,,13.2,18.3,8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1942-03,4.8,,,4.4,,,26.2,26.7,591.3,32,,14.9,20.5,9.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1942-04,6.2,,,7.8,,,10.2,26.7,685.7,62.1,,15.2,19.6,10.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1942-05,23.7,,,8.9,,,0,37.2,740.4,0,,17.1,22.3,11.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1942-06,46.4,,,12.2,,,0,27.2,747.7,0,,18.9,23.5,14.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1942-07,162.7,,,14.4,,,0,32.2,0,0,,22.1,28.1,16.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1942-08,265.9,,,13.9,,,4.8,32.2,0,5.8,,21.7,27.3,16
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1942-09,314.6,,,12.2,,,0,32.8,1.7,0,,19.9,25.5,14.3
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1942-10,379.4,,,8.9,,,14.2,35,20.8,14.7,,19.8,25,14.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1942-11,412.3,,,7.2,,,27.9,32.2,79.1,31.4,,17.5,23.1,11.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1942-12,418.4,,,5,,,13.2,29.4,192.2,25.7,,14.9,20.1,9.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1943-01,0.3,,,3.9,,,87.1,25,318.8,202.8,,14.3,18.9,9.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1943-02,21.2,,,5.6,,,34,31.7,416.4,77.9,,15.6,21.1,10.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1943-03,21.5,,,7.2,,,79.2,26.7,523.6,115.6,,14.9,19.1,10.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1943-04,33.7,,,6.7,,,8.6,30,595.7,12.8,,16.3,21.2,11.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1943-05,67.1,,,9.4,,,0,31.1,620.7,0,,18.6,23.8,13.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1943-06,113.4,,,10,,,0.3,31.1,644.7,0.3,,19.1,24.7,13.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1943-07,211.4,,,13.3,,,0,35.6,0,0,,21.5,27.3,15.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1943-08,320.4,,,11.7,,,0,31.1,0,0,,21.9,27.8,15.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1943-09,415,,,12.2,,,0,39.4,0,0,,21.5,27.9,15.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1943-10,469.1,,,8.3,,,3.3,32.2,26.7,4.6,,19.2,24.6,13.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1943-11,497.4,,,6.7,,,1,29.4,56.1,1.3,,18.3,24.4,12.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1943-12,498.2,,,6.1,,,26.4,25.6,197.4,158,,13.8,18.2,9.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1944-01,10.6,,,5,,,10.4,30,342.4,24.5,,14,18.9,9.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1944-02,10.6,0,0,4.4,0,0,91.4,23.9,525.3,219.7,0,12,16.6,7.4
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1944-03,18.4,0,0,5,0,0,35.1,27.8,625.2,62.8,0,15.4,20.6,10.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1944-04,18.4,0,0,7.8,0,0,13.2,22.8,727.7,15.2,0,14.9,19.8,10.1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1944-05,27.5,0,0,9.4,0,0,0.5,32.2,781,0.5,0,16.9,21.6,12.2
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1944-06,37.4,0,0,10,0,0,0.8,29.4,818.2,1.4,0,17.4,22,12.9
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1944-07,66.7,0,0,12.8,0,0,0,28.9,2.3,0,0,19.2,24.4,14
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1944-08,175.1,0,0,13.3,0,0,0,33.9,2.3,0,0,21.8,28.1,15.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1944-09,249.4,0,0,11.7,0,0,0.3,38.3,5,0.3,0,20.7,26,15.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1944-10,263.6,0,0,10.6,0,0,1.3,27.8,23.7,1.3,0,18.2,23.6,12.8
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1944-11,264.4,0,0,7.8,0,0,35.3,25,125.3,94.4,0,15,19.2,10.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1944-12,267.4,0,0,6.1,0,0,9.1,26.1,214.8,22.8,0,15.5,20.4,10.7
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1945-01,0,0,0,5.6,0,0,1,23.9,361.4,1,0,13.6,18.6,8.6
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1945-02,4.5,0,0,5,0,0,27.9,26.7,494.4,84.9,0,13.7,18,9.5
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1945-03,9.2,0,0,3.9,0,0,20.1,28.3,681.6,87.3,0,12.4,17.3,7.6
