seconds,alt,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro
76.7285,114.146,4.34297,0.591027,-8.70987,0.00491911,0.00339675,-0.00350502
76.7881,114.199,4.35015,0.559921,-8.70031,0.00583538,0.00186956,-0.00411591
76.8477,114.294,4.34776,0.57667,-8.70509,0.00522453,0.00370222,-0.001367
77.0283,114.262,4.37887,0.567099,-8.66202,0.00522453,0.00217503,-0.00258873
77.0889,114.379,4.3334,0.586242,-8.67398,0.00766799,0.000647843,-0.00472677
77.1465,114.273,4.35015,0.579063,-8.69552,0.00766799,0.00217503,-0.00442134
77.2061,114.146,4.37647,0.619741,-8.70748,0.00339195,0.00492394,-0.000756145
77.2656,114.062,4.34297,0.600599,-8.68595,0.00919515,3.70145e-05,-0.00381048
77.3232,114.305,4.36212,0.595813,-8.69791,0.00155935,0.00981087,0.000771031
77.3828,114.178,4.31905,0.588634,-8.72423,0.00247563,0.00706196,0.000465602
77.5957,114.569,4.33819,0.595813,-8.67638,0.00339195,0.00522935,-0.00289416
77.6563,114.294,4.37647,0.617348,-8.69073,-0.00180042,0.0104217,0.00290905
77.7148,114.199,4.36212,0.59342,-8.69552,0.00339195,0.00767279,-0.00289416
77.7744,114.062,4.36929,0.59342,-8.72423,0.000948489,0.00828367,0.00626881
77.834,114.241,4.35015,0.607777,-8.69552,0.00308652,0.00645107,-0.000756145
77.8916,114.315,4.35254,0.569492,-8.72184,0.00552997,0.00309139,-0.00106157
78.0195,114.305,4.3669,0.605384,-8.68356,0.00369738,0.00614566,-0.000756145
78.0801,114.072,4.36212,0.605384,-8.68356,-0.000273243,0.00919998,0.00351991
78.1377,114.262,4.37408,0.607777,-8.72184,0.00186478,0.00950539,0.00138189
78.1973,114.358,4.37647,0.595813,-8.70509,0.00278109,0.00706196,-0.000145286
78.2979,114.062,4.32622,0.600599,-8.72423,0.00125392,0.0088945,-0.00319959
78.3574,113.935,4.31905,0.614955,-8.67159,0.0116386,-0.00179559,-0.00655936
78.418,114.241,4.35015,0.588634,-8.70031,0.00858429,0.00248045,0.00504708
78.6338,114.453,4.34537,0.602991,-8.67159,0.00888973,-0.000573874,-0.00564307
78.6943,114.315,4.35494,0.586242,-8.7027,-0.00149499,0.0107272,0.0041308
78.752,114.506,4.36451,0.57667,-8.68116,0.00278109,0.00584024,-0.00167245
78.8115,114.569,4.35972,0.607777,-8.67159,0.00430824,0.00522935,-0.000450715
78.8711,114.284,4.38126,0.57667,-8.68356,0.00064306,0.00828367,0.00199275
78.9307,114.315,4.36451,0.595813,-8.65245,0.00278109,0.00614566,0.00107646
78.9902,114.167,4.34537,0.607777,-8.72902,0.00155935,0.0088945,0.00351991
79.1152,114.326,4.36929,0.607777,-8.73141,0.00614083,0.00278592,-0.00197788
79.1748,114.167,4.35733,0.595813,-8.69073,-0.000578672,0.0088945,0.00443622
79.2334,114.241,4.37169,0.619741,-8.70987,0.00308652,0.00858915,0.000465602
79.292,114.167,4.3669,0.586242,-8.72662,0.000948489,0.00981087,0.00138189
79.3516,114.189,4.34058,0.586242,-8.67398,0.00858429,0.0088945,0.00260362
79.4092,114.072,4.36451,0.605384,-8.67159,-0.00271671,0.00797826,0.000160158
79.4697,114.262,4.36451,0.598206,-8.6692,0.00369738,0.00584024,-0.001367
79.7256,114.305,4.38126,0.602991,-8.70748,-0.000884101,0.0113381,0.00138189
79.7842,114.442,4.38365,0.600599,-8.67638,0.00125392,0.0107272,0.000771031
79.8418,114.442,4.37647,0.61017,-8.70748,-0.00180042,0.0113381,0.00657424
79.9014,114.273,4.36929,0.598206,-8.75534,-0.00424387,0.0140869,0.00810142
79.9609,114.189,4.37647,0.622134,-8.7027,-0.000273243,0.0110326,-0.00197788
80.0205,114.104,4.36212,0.588634,-8.68834,3.21865e-05,0.0088945,0.00199275
80.0801,114.125,4.3669,0.598206,-8.72184,0.00339195,0.00614566,-0.000756145
80.207,114.083,4.37169,0.605384,-8.70987,0.00217021,0.00828367,0.00229819
80.2666,114.368,4.34297,0.588634,-8.70748,0.000337616,0.00981087,0.00260362
80.3252,114.199,4.35254,0.614955,-8.71227,0.00766799,-0.000573874,-0.00472677
80.3848,114.358,4.32622,0.591027,-8.70748,0.00614083,0.00370222,-0.001367
80.4443,114.009,4.34537,0.614955,-8.65723,0.00827888,0.00217503,-0.00442134
80.5039,114.199,4.37647,0.600599,-8.68356,0.00430824,0.00492394,-0.00197788
80.7129,114.379,4.35733,0.595813,-8.71706,0.00064306,0.00736743,0.00107646
80.7734,114.157,4.34776,0.59342,-8.71945,0.00522453,0.00309139,-0.00258873
80.832,114.453,4.33101,0.59342,-8.6692,0.00491911,0.00614566,-0.000145286
80.8916,114.305,4.3669,0.600599,-8.70748,0.00339195,0.00645107,0.000160158
81.0059,114.21,4.35972,0.579063,-8.72902,0.00950059,-0.00149012,-0.00442134
81.0645,114.315,4.40279,0.607777,-8.71227,3.21865e-05,0.00950539,0.00168732
81.124,114.379,4.34537,0.598206,-8.67877,0.00797343,0.000342429,-0.00472677
81.2529,114.315,4.3334,0.595813,-8.69791,0.00583538,0.00400764,-0.001367
81.3134,114.442,4.33819,0.598206,-8.69073,0.00369738,0.00645107,-0.00106157
81.3721,114.178,4.32383,0.602991,-8.64288,0.00644627,0.00278592,-0.00258873
81.4326,114.294,4.39322,0.579063,-8.68116,0.00522453,0.00309139,-0.00167245
81.4922,114.506,4.32622,0.602991,-8.73141,0.000948489,0.00797826,0.00168732
81.5498,114.041,4.37647,0.607777,-8.67638,0.00369738,0.00736743,0.000465602
81.6094,114.167,4.36929,0.600599,-8.71706,0.00491911,0.00584024,-0.00106157
81.8242,114.601,4.31187,0.571885,-8.69552,0.00766799,0.00217503,-0.001367
81.8828,114.474,4.33101,0.59342,-8.6692,0.00400281,0.00553483,0.00260362
81.9414,114.442,4.34776,0.595813,-8.69312,0.00858429,-0.0002684,0.00107646
82.001,114.453,4.3334,0.562313,-8.68356,0.00705713,0.000647843,0.000465602
82.0605,114.284,4.35733,0.59342,-8.67638,0.00736257,0.000953317,0.00351991
82.1201,114.336,4.33101,0.588634,-8.67159,0.00522453,0.00370222,-0.00167245
82.1797,114.178,4.3334,0.59342,-8.67159,0.00400281,0.00431311,-0.000756145
82.3643,114.262,4.32383,0.59342,-8.65723,0.00400281,0.00339675,-0.001367
82.4258,114.463,4.35015,0.583849,-8.69791,0.00369738,0.00614566,-0.000450715
82.4844,114.516,4.36451,0.595813,-8.68834,0.00675172,0.00248045,-0.00106157
82.5527,114.347,4.34537,0.591027,-8.70987,0.00461367,0.00309139,-0.000756145
82.6113,114.21,4.35733,0.571885,-8.68356,0.00369738,0.00584024,-0.000756145
82.6709,114.199,4.35015,0.581456,-8.69073,0.00155935,0.00828367,0.00107646
82.7285,114.379,4.3669,0.600599,-8.67398,0.00766799,-0.000879288,-0.00472677
82.9463,114.368,4.37169,0.624527,-8.72902,0.00522453,0.00645107,-0.00167245
83.0059,114.305,4.34776,0.598206,-8.71706,0.00369738,0.00645107,-0.000145286
83.0635,114.294,4.33819,0.591027,-8.65723,0.00644627,0.00339675,-0.00472677
83.123,114.231,4.37169,0.598206,-8.6692,0.00217021,0.00706196,-0.000145286
83.1826,114.262,4.36451,0.581456,-8.63809,3.21865e-05,0.0104217,0.00321448
83.2422,114.389,4.35733,0.591027,-8.70031,0.00705713,0.000953317,-0.00319959
83.3682,114.22,4.36929,0.602991,-8.71227,0.00430824,0.00400764,-0.00167245
83.4297,114.358,4.3358,0.583849,-8.68834,0.00278109,0.00981087,0.000771031
83.4883,114.368,4.35494,0.588634,-8.69791,0.00430824,0.00919998,0.00168732
83.6152,114.114,4.38844,0.595813,-8.70031,-0.000884101,0.0137815,0.00687967
83.6758,114.368,4.36929,0.602991,-8.70509,0.00217021,0.00553483,0.00107646
83.7344,114.157,4.35254,0.591027,-8.71227,0.00308652,0.00522935,0.000771031
83.7939,114.051,4.32383,0.59342,-8.71227,0.00583538,0.0146977,0.00626881
84.0068,114.432,4.35494,0.588634,-8.70987,0.00491911,0.00309139,-0.00350502
84.0674,114.284,4.36212,0.598206,-8.71945,0.00919515,0.000342429,-0.00625393
84.126,114.484,4.38604,0.579063,-8.70031,0.00614083,0.00553483,-0.00197788
84.1856,114.41,4.33101,0.581456,-8.68356,0.00461367,0.00614566,-0.00167245
84.2432,114.167,4.37887,0.579063,-8.65484,0.00797343,0.00217503,-0.00442134
84.3027,114.199,4.35494,0.571885,-8.68356,0.000948489,0.00767279,0.00229819
84.3623,114.136,4.35015,0.595813,-8.70031,0.00705713,0.00248045,-0.00319959
84.4883,114.199,4.35494,0.588634,-8.70509,3.21865e-05,0.0113381,0.00443622
84.5488,114.558,4.33819,0.59342,-8.64766,0.000337616,0.00981087,0.00138189
84.6074,114.252,4.32383,0.595813,-8.72423,0.000337616,0.00950539,0.00199275
84.667,113.988,4.32622,0.598206,-8.67877,0.00614083,0.00828367,0.00290905
84.7246,114.114,4.3334,0.581456,-8.66681,0.00644627,0.00767279,0.00107646
84.7842,114.083,4.35972,0.567099,-8.69552,0.00247563,0.00736743,-0.000450715
84.9092,114.072,4.35494,0.61017,-8.70748,0.00552997,0.00309139,-0.00289416
85.1299,114.59,4.3669,0.619741,-8.68595,0.00552997,0.00797826,0.00138189
85.1904,114.685,4.35254,0.586242,-8.67877,0.00430824,0.00400764,0.000160158
85.2481,114.368,4.3669,0.59342,-8.68116,0.00644627,0.00522935,0.00199275
85.3076,114.421,4.34537,0.588634,-8.7027,0.00522453,0.00797826,-0.000145286
85.3672,114.315,4.40279,0.588634,-8.67877,-0.00271671,0.0128652,-0.001367
85.4258,114.22,4.36929,0.607777,-8.70987,-0.000884101,0.0104217,-0.00289416
85.4844,114.104,4.38365,0.59342,-8.72184,0.000948489,0.00950539,-0.001367
85.6133,114.252,4.33819,0.598206,-8.68116,-0.00118953,0.0122543,-0.000450715
85.6738,114.114,4.34776,0.607777,-8.68356,0.00614083,0.00309139,-0.0022833
85.7334,114.389,4.3334,0.591027,-8.65963,0.00461367,0.0101163,0.00229819
85.793,114.262,4.34297,0.583849,-8.7027,-0.00149499,0.00492394,-0.00197788
85.8525,114.178,4.34537,0.600599,-8.66441,0.00278109,0.00675654,-0.000756145
85.9111,114.474,4.35254,0.579063,-8.71466,0.000337616,0.00767279,-0.000756145
86.1328,114.548,4.34297,0.62692,-8.67877,0.00583538,0.00339675,-0.00381048
86.1934,114.516,4.35254,0.581456,-8.68595,0.00278109,0.00339675,-0.00106157
86.251,114.072,4.35494,0.583849,-8.70748,0.00308652,0.0088945,-0.000756145
86.3701,114.347,4.37408,0.595813,-8.71945,0.00339195,0.00461847,-0.00106157
86.4297,114.527,4.34058,0.602991,-8.67877,0.00339195,0.00767279,0.00168732
86.4883,114.632,4.34297,0.602991,-8.67877,0.00736257,-0.0002684,-0.00442134
86.5459,114.305,4.36451,0.581456,-8.69312,0.00675172,0.00522935,-0.00197788
86.6748,114.495,4.34537,0.59342,-8.67159,0.00766799,0.00400764,-0.0022833
86.7353,113.977,4.37408,0.598206,-8.71706,0.00797343,0.00339675,-0.0050322
86.793,114.146,4.36929,0.591027,-8.67638,0.00430824,0.00858915,0.00229819
86.8525,114.358,4.3358,0.579063,-8.68834,0.00155935,0.000342429,-0.00411591
86.9121,114.189,4.3334,0.574277,-8.70031,0.00583538,0.0128652,0.00321448
86.9717,114.041,4.32622,0.591027,-8.71466,0.00705713,0.00339675,-0.00411591
87.0313,114.051,4.35015,0.586242,-8.69312,0.00339195,0.00706196,-0.001367
87.2432,114.262,4.34776,0.607777,-8.69073,0.00155935,0.0088945,0.000771031
87.3037,114.315,4.31187,0.59342,-8.68834,0.00155935,0.00675654,0.000465602
87.3623,114.114,4.34537,0.602991,-8.72184,-0.00241128,0.0122543,0.00321448
87.4229,114.231,4.33101,0.59342,-8.75055,0.00766799,0.00217503,-0.00411591
87.4824,114.326,4.3669,0.61017,-8.71945,0.00461367,0.00584024,-0.001367
87.542,114.379,4.36451,0.605384,-8.65963,0.00522453,0.00309139,-0.001367
87.6592,114.21,4.3669,0.588634,-8.70031,0.00614083,0.000342429,-0.00289416
87.7891,114.506,4.36929,0.631705,-8.7338,0.00552997,0.00248045,-0.00258873
87.8496,114.601,4.34537,0.591027,-8.69312,0.00950059,0.000647843,-0.00533763
87.9082,114.315,4.39801,0.598206,-8.67159,0.00522453,0.00584024,-0.000450715
87.9678,114.474,4.36929,0.624527,-8.7027,0.00827888,0.00248045,-0.00472677
88.0254,114.463,4.35015,0.622134,-8.68356,0.00675172,0.00217503,-0.00472677
88.085,114.273,4.33819,0.605384,-8.71706,0.00675172,0.00370222,-0.00258873
88.1445,114.262,4.37647,0.595813,-8.6333,0.00827888,0.0015642,-0.0059485
88.3604,114.284,4.38844,0.595813,-8.70031,0.00125392,0.00828367,0.00199275
88.4209,114.569,4.34537,0.59342,-8.69791,-0.000273243,0.0088945,0.00229819
88.4804,114.189,4.35494,0.602991,-8.66202,0.0122495,-0.00301731,-0.0077811
88.5381,114.548,4.35254,0.591027,-8.68834,0.00400281,0.00553483,-0.001367
88.5977,114.41,4.34058,0.607777,-8.68356,0.00736257,3.70145e-05,-0.00472677
88.6572,114.21,4.36451,0.591027,-8.7027,0.00980601,0.000342429,-0.0050322
88.7852,114.157,4.37169,0.600599,-8.68356,3.21865e-05,0.0088945,0.00321448
88.8447,114.326,4.35015,0.586242,-8.66681,0.00430824,0.00950539,0.00260362
88.9023,114.474,4.3669,0.600599,-8.68356,0.00339195,0.00309139,-0.00258873
89.002,114.421,4.33819,0.600599,-8.71227,0.00614083,0.00339675,-0.00319959
89.0615,114.315,4.35254,0.617348,-8.68116,0.00736257,0.00125873,-0.00411591
89.1211,114.315,4.36929,0.59342,-8.69073,0.000337616,0.00736743,0.000160158
89.1787,114.294,4.34537,0.57667,-8.71227,0.00369738,0.00461847,-0.00411591
89.3965,114.601,4.37408,0.61017,-8.70748,0.00675172,0.00981087,0.00107646
89.4658,114.548,4.36212,0.602991,-8.69791,0.00217021,0.00706196,-0.00289416
89.5244,114.58,4.40279,0.598206,-8.70031,-0.00210585,0.0125598,0.00626881
89.584,114.389,4.3669,0.605384,-8.72662,3.21865e-05,-0.00118476,-0.00625393
89.6436,114.315,4.3669,0.614955,-8.70748,0.00247563,0.00706196,-0.000145286
89.7031,114.262,4.39083,0.602991,-8.71706,0.00155935,0.00797826,0.00138189
89.7627,114.527,4.37887,0.605384,-8.69552,0.00461367,0.00584024,-0.001367
89.8916,114.273,4.31905,0.595813,-8.71227,-0.000884101,0.0116435,-0.00381048
89.9502,114.432,4.32622,0.598206,-8.71227,-0.00241128,0.0143924,-0.00717022
90.0088,114.252,4.38844,0.605384,-8.69552,0.00064306,0.0113381,-0.00167245
90.0684,114.537,4.35494,0.581456,-8.68116,-0.00180042,0.0113381,0.00351991
90.126,114.358,4.36929,0.598206,-8.76012,0.000948489,0.00981087,0.00199275
90.1855,114.294,4.35494,0.59342,-8.72423,0.000948489,0.00706196,0.00138189
90.2822,114.294,4.3669,0.617348,-8.75055,0.000948489,0.00828367,0.00199275
90.498,114.474,4.33101,0.586242,-8.7027,0.00125392,0.00645107,0.000160158
90.5576,114.41,4.36451,0.59342,-8.70987,0.00278109,0.00767279,0.000771031
90.6162,114.432,4.37408,0.591027,-8.70748,0.00369738,0.0110326,0.00107646
90.6738,114.379,4.36212,0.602991,-8.71945,0.00430824,0.00767279,0.000771031
90.7334,114.442,4.35254,0.586242,-8.66441,0.00461367,0.0137815,0.00382534
90.793,114.432,4.3334,0.583849,-8.67398,0.00705713,0.00186956,0.00199275
90.8506,114.336,4.37169,0.574277,-8.71227,0.00583538,0.00706196,-0.00106157
90.9834,114.368,4.32862,0.598206,-8.70748,0.00583538,0.00309139,-0.00472677
91.0439,114.643,4.37887,0.61017,-8.68834,0.00339195,0.00492394,-0.000756145
91.1025,114.252,4.35254,0.598206,-8.69552,0.00461367,0.00461847,-0.000756145
91.1621,114.241,4.33819,0.586242,-8.68595,0.00644627,0.00400764,-0.00442134
91.2197,114.305,4.35494,0.579063,-8.73141,-0.00118953,0.0104217,0.00443622
91.2793,114.189,4.33819,0.602991,-8.69312,-0.00118953,0.0116435,0.00474165
91.3389,114.262,4.34776,0.581456,-8.70509,0.00552997,0.00736743,-0.00106157
91.5518,114.537,4.35254,0.598206,-8.69073,-0.000884101,0.0119489,-0.00411591
91.6123,114.59,4.35494,0.61017,-8.64288,0.00217021,0.00706196,0.000465602
91.7266,114.358,4.33819,0.591027,-8.65484,0.00339195,0.00584024,-0.000756145
91.7842,114.58,4.35254,0.602991,-8.6692,0.00278109,0.00675654,-0.00106157
91.8437,114.453,4.35972,0.588634,-8.68595,0.00766799,0.000953317,-0.00472677
91.9033,114.114,4.34776,0.59342,-8.67638,0.00766799,0.00278592,-0.00442134
92.0332,114.389,4.35494,0.581456,-8.71706,0.00308652,0.00645107,0.00199275
92.0938,114.421,4.3334,0.595813,-8.76012,0.00308652,0.00522935,-0.00106157
92.1523,114.368,4.32862,0.600599,-8.70031,-0.000273243,0.0104217,0.00260362
92.2119,114.136,4.3358,0.586242,-8.67398,0.00278109,0.00492394,-0.000756145
92.2715,113.988,4.34537,0.598206,-8.67877,0.00919515,3.70145e-05,-0.00686479
92.3311,113.988,4.35972,0.586242,-8.68834,0.00217021,0.00858915,0.00138189
92.3906,114.104,4.39801,0.574277,-8.69791,0.00675172,0.00278592,-0.00472677
92.6045,114.252,4.37887,0.586242,-8.73141,0.00522453,0.013476,0.00596337
92.6641,114.484,4.32862,0.583849,-8.67877,0.00614083,0.00553483,-0.000450715
92.7227,114.083,4.34537,0.59342,-8.68834,-0.00118953,0.0116435,0.00443622
92.7822,114.389,4.34297,0.602991,-8.69073,0.00614083,0.0104217,0.00229819
92.8418,114.294,4.32622,0.598206,-8.67159,0.00583538,0.00584024,-0.001367
92.9014,114.294,4.3334,0.588634,-8.68595,0.00461367,0.00614566,-0.00167245
93.0166,114.104,4.3358,0.574277,-8.68595,0.00217021,0.00675654,-0.00258873
93.1426,114.4,4.33819,0.641276,-8.73141,0.00522453,0.00339675,-0.00167245
93.2022,114.569,4.36212,0.602991,-8.74337,0.00614083,0.00248045,-0.00289416
93.2607,114.336,4.36212,0.598206,-8.74098,-0.00302213,0.0174467,0.00535251
93.3184,114.146,4.34537,0.588634,-8.66202,0.00797343,-0.00240648,-0.00686479
93.3779,114.21,4.35733,0.600599,-8.6692,-0.000273243,0.00981087,0.00382534
93.4365,114.104,4.37647,0.622134,-8.69552,-0.00118953,0.0116435,0.00535251
93.4961,114.231,4.36929,0.595813,-8.70031,-0.00241128,0.0107272,0.00107646
93.7959,114.463,4.32622,0.574277,-8.68116,0.00705713,0.0015642,-0.00411591
93.8564,114.199,4.38604,0.552742,-8.68116,0.00980601,3.70145e-05,-0.00533763
93.9141,114.294,4.34058,0.607777,-8.67159,0.00797343,-0.000879288,-0.00442134
93.9736,114.231,4.35972,0.583849,-8.69073,0.00797343,0.000647843,-0.00442134
94.0332,114.273,4.35972,0.602991,-8.64766,0.00980601,-0.00118476,-0.0050322
94.0928,114.241,4.37408,0.624527,-8.72902,0.00644627,0.00248045,-0.00350502
94.2178,114.474,4.36929,0.617348,-8.70031,0.00125392,0.00797826,0.00260362
94.2783,114.463,4.35015,0.571885,-8.66441,0.00278109,0.000647843,-0.00472677
94.3359,114.432,4.35972,0.586242,-8.67877,0.00400281,0.00431311,-0.001367
94.4404,114.284,4.37408,0.583849,-8.74098,0.00461367,0.00492394,-0.000450715
94.499,114.59,4.35015,0.61017,-8.69312,-0.00118953,0.0110326,0.00260362
94.5586,114.262,4.35972,0.571885,-8.68834,0.000337616,0.0107272,0.00382534
94.6182,114.241,4.33101,0.581456,-8.71466,-0.00118953,0.0128652,0.0041308
94.8262,114.114,4.38126,0.595813,-8.67398,0.00430824,0.00492394,0.000771031
94.8857,114.199,4.35254,0.605384,-8.72423,0.00491911,0.00614566,-0.00106157
94.9443,114.368,4.3358,0.591027,-8.71945,-0.000578672,0.0110326,0.00443622
95.0039,114.178,4.36929,0.605384,-8.68116,0.00308652,0.00797826,0.000160158
95.0635,114.252,4.36929,0.591027,-8.68834,-0.000273243,0.00981087,0.00199275
95.1231,114.157,4.34776,0.57667,-8.72423,0.00217021,0.00797826,0.000771031
95.1807,114.241,4.33101,0.581456,-8.68356,0.000337616,0.00919998,0.000771031
95.3076,114.167,4.35972,0.614955,-8.65005,0.00522453,0.00339675,-0.00258873
95.3682,114.41,4.33819,0.581456,-8.69552,0.00308652,0.00645107,0.000465602
95.4287,114.294,4.32862,0.583849,-8.73141,0.000948489,0.0116435,0.00382534
95.4873,114.495,4.33101,0.571885,-8.69552,0.00400281,0.00645107,-0.00106157
95.5449,114.463,4.3358,0.574277,-8.69073,0.00247563,0.00706196,-0.000450715
95.6045,114.336,4.35733,0.583849,-8.68595,0.00430824,0.00522935,-0.000756145
95.708,114.284,4.36929,0.614955,-8.77209,0.00583538,0.00400764,-0.00167245
95.9219,114.072,4.34776,0.605384,-8.7027,0.00888973,-0.00149012,-0.0059485
95.9824,114.167,4.36451,0.579063,-8.71227,0.00186478,0.0104217,0.00260362
96.04,114.315,4.38126,0.614955,-8.70987,0.00247563,0.0101163,-0.000145286
96.0996,114.03,4.39562,0.614955,-8.71466,0.00369738,0.00797826,0.00107646
96.1572,114.093,4.38844,0.583849,-8.72423,0.00491911,0.0116435,0.00382534
96.2168,114.294,4.35733,0.586242,-8.72423,-0.000884101,0.0122543,0.00260362
96.2852,114.336,4.36212,0.598206,-8.70748,0.00186478,0.00950539,-0.00381048
96.4131,114.305,4.33101,0.598206,-8.69312,-0.00118953,0.00461847,-0.00167245
96.4736,114.104,4.38126,0.581456,-8.72662,0.00247563,0.0088945,-0.00319959
96.5312,114.189,4.35733,0.62692,-8.72184,0.00217021,0.00950539,0.00168732
96.5908,114.294,4.38365,0.588634,-8.66441,0.00278109,0.00675654,-0.00197788
96.6504,114.146,4.35972,0.579063,-8.65963,0.00217021,0.00981087,0.000771031
96.708,114.537,4.39322,0.600599,-8.68595,0.00125392,0.00858915,0.000771031
96.9248,114.22,4.35015,0.595813,-8.75294,0.00430824,0.00553483,-0.000756145
96.9844,114.58,4.35015,0.581456,-8.74337,0.00614083,0.00248045,-0.00289416
97.043,114.305,4.3358,0.588634,-8.70031,0.00369738,0.00522935,-0.000145286
97.1494,114.041,4.35494,0.59342,-8.69073,0.00400281,0.00584024,0.000771031
97.207,114.358,4.37169,0.619741,-8.68834,0.00766799,0.000953317,-0.0050322
97.2666,114.252,4.3334,0.588634,-8.66681,0.00186478,0.00645107,0.00199275
97.3262,114.347,4.32622,0.583849,-8.69312,0.00797343,-0.000879288,-0.00442134
97.4609,114.241,4.3669,0.605384,-8.70031,0.00308652,0.00797826,0.00351991
97.5215,114.262,4.38126,0.591027,-8.67638,0.00125392,0.00858915,0.00229819
97.5791,114.315,4.37887,0.600599,-8.7338,0.00339195,0.00645107,-0.000450715
97.6387,114.421,4.37169,0.602991,-8.72423,0.00705713,0.00400764,-0.00319959
97.6982,114.336,4.39083,0.636491,-8.68834,3.21865e-05,0.00950539,0.0041308
97.7559,114.241,4.33819,0.567099,-8.69312,0.00614083,0.000342429,-0.00381048
97.8154,114.189,4.3358,0.586242,-8.64527,0.00827888,0.00186956,-0.00411591
98.0332,114.326,4.33101,0.61017,-8.70987,0.00522453,0.00431311,-0.00289416
98.0928,114.537,4.36212,0.588634,-8.68834,0.00522453,0.00461847,-0.001367
98.1504,114.506,4.34537,0.59342,-8.67638,0.00217021,0.00736743,-0.000145286
98.208,114.558,4.34537,0.59342,-8.73619,-0.00180042,0.0116435,0.00596337
98.2676,114.358,4.33101,0.581456,-8.74816,0.00461367,0.00370222,-0.000756145
98.3272,114.421,4.35733,0.595813,-8.69552,0.00369738,0.00797826,-0.000145286
98.4424,114.537,4.36929,0.591027,-8.7027,-0.000273243,0.00828367,-0.000450715
98.5791,114.421,4.32622,0.617348,-8.73141,0.00064306,0.0107272,0.00229819
98.6397,114.484,4.37169,0.588634,-8.7338,0.000948489,0.0101163,0.00321448
98.6982,114.315,4.36451,0.607777,-8.7027,0.00369738,0.00614566,0.00199275
98.7578,114.41,4.34297,0.61017,-8.73619,0.00400281,0.00797826,0.000465602
98.8154,114.442,4.35494,0.598206,-8.67638,0.00369738,0.00584024,-0.001367
98.875,114.379,4.34776,0.562313,-8.71706,0.00797343,0.000953317,-0.00564307
98.9346,114.463,4.37647,0.588634,-8.68356,0.00278109,0.00645107,0.00168732
99.1563,114.622,4.34776,0.59342,-8.67638,0.00461367,0.00614566,-0.000756145
99.2158,114.632,4.33819,0.581456,-8.68356,0.00186478,0.0101163,-0.00442134
99.2734,114.654,4.33819,0.59342,-8.69552,3.21865e-05,0.0101163,0.00443622
99.3311,114.516,4.37408,0.612563,-8.73619,0.00247563,0.00981087,0.00199275
99.3906,114.516,4.36451,0.581456,-8.70748,0.00247563,0.00706196,0.000160158
99.4502,114.654,4.35254,0.61017,-8.75294,0.00217021,0.00736743,0.000771031
99.5879,114.453,4.37647,0.612563,-8.71466,0.00430824,0.00553483,-0.00106157
99.6484,114.368,4.36929,0.61017,-8.67159,0.00491911,0.00370222,-0.00258873
99.7148,114.41,4.36451,0.612563,-8.67877,0.00400281,0.000953317,-0.00319959
99.8193,114.41,4.33101,0.586242,-8.69552,0.00705713,0.0140869,0.00565794
99.8779,114.442,4.34058,0.600599,-8.69073,0.00675172,0.0104217,0.00351991
99.9375,114.463,4.36929,0.588634,-8.69073,0.00339195,0.00584024,0.000771031
99.9951,114.379,4.34776,0.602991,-8.69073,0.00644627,0.000953317,0.00107646
100.222,114.558,4.3358,0.581456,-8.74098,0.00308652,0.00614566,0.000771031
100.28,114.453,4.35015,0.598206,-8.72423,0.00064306,0.0116435,0.00229819
100.338,114.463,4.31665,0.602991,-8.70748,0.00400281,0.00492394,0.000465602
100.396,114.527,4.36451,0.59342,-8.72423,0.00125392,0.00736743,0.00107646
100.454,114.421,4.32862,0.583849,-8.70031,0.00430824,0.0131707,0.00504708
100.512,114.474,4.36212,0.61017,-8.69312,0.00186478,0.00706196,-0.001367
100.571,114.389,4.35254,0.598206,-8.72423,0.00888973,0.00828367,0.00260362
100.709,114.4,4.35494,0.588634,-8.65245,0.0104169,-0.002101,0.00260362
100.768,114.4,4.31665,0.574277,-8.67159,0.00644627,0.00278592,-0.00350502
100.826,114.675,4.37408,0.591027,-8.71706,0.00217021,0.00858915,0.00168732
100.886,114.22,4.34537,0.581456,-8.71227,0.00339195,0.00492394,-0.00106157
100.945,114.4,4.32622,0.600599,-8.69073,0.00705713,0.0015642,-0.00106157
101.005,114.326,4.34776,0.602991,-8.71227,0.00430824,0.00645107,-0.000450715
101.122,114.569,4.34297,0.600599,-8.74816,0.00369738,0.00614566,-0.000450715
101.342,114.326,4.37647,0.57667,-8.71466,0.00278109,0.00797826,-0.00106157
101.402,114.432,4.36929,0.591027,-8.71945,0.00827888,0.0113381,0.00168732
101.462,114.241,4.34058,0.586242,-8.69552,0.00155935,0.00645107,-0.00167245
101.521,114.252,4.3358,0.600599,-8.65484,0.00644627,0.00553483,-0.00106157
101.581,114.474,4.36929,0.61017,-8.68595,0.00308652,0.00278592,-0.00442134
101.641,114.453,4.34058,0.583849,-8.70509,0.00400281,0.00400764,-0.00197788
101.698,114.41,4.35254,0.579063,-8.71227,0.00461367,0.00431311,-0.00197788
101.825,114.336,4.37408,0.612563,-8.68356,0.00430824,0.00370222,-0.000450715
101.886,114.601,4.36451,0.602991,-8.67638,0.00583538,0.00431311,-0.00381048
101.943,114.347,4.35254,0.588634,-8.67159,-0.00424387,0.013476,0.00474165
102.003,114.548,4.29272,0.591027,-8.67159,0.00400281,0.00553483,-0.00106157
