wikidataId,name,universe,company,nemesis
http://www.wikidata.org/entity/Q10330459,Minute-Man,DC Universe,DC,
http://www.wikidata.org/entity/Q3547695,Mirage,DC Universe,DC,
http://www.wikidata.org/entity/Q2624378,Mirror Master,DC Universe,DC,
http://www.wikidata.org/entity/Q6875395,Misfit,DC Universe,DC,
http://www.wikidata.org/entity/Q735193,Miss America,DC Universe,DC,
http://www.wikidata.org/entity/Q6876672,Miss Fear,DC Universe,DC,
http://www.wikidata.org/entity/Q3316564,Miss Martian,DC Universe,DC,
http://www.wikidata.org/entity/Q13565083,Miss X,DC Universe,DC,
http://www.wikidata.org/entity/Q3549775,Mist,DC Universe,DC,
http://www.wikidata.org/entity/Q3718517,Mister America,DC Universe,DC,
http://www.wikidata.org/entity/Q3549280,Mister Atom,DC Universe,DC,
http://www.wikidata.org/entity/Q2339564,Mister Mind,DC Universe,DC,
http://www.wikidata.org/entity/Q2365204,Mister Miracle,DC Universe,DC,
http://www.wikidata.org/entity/Q1754534,Mister Mxyzptlk,DC Universe,DC,
http://www.wikidata.org/entity/Q6880315,Mister Terrible,DC Universe,DC,
http://www.wikidata.org/entity/Q1650082,Mister Terrific,DC Universe,DC,
http://www.wikidata.org/entity/Q16204633,Mister Toad,DC Universe,DC,
http://www.wikidata.org/entity/Q6880323,Mister Twister,DC Universe,DC,
http://www.wikidata.org/entity/Q6885908,Mnemoth,DC Universe,DC,
http://www.wikidata.org/entity/Q6887817,Mockingbird,DC Universe,DC,
http://www.wikidata.org/entity/Q47381662,Moira Queen,DC Universe,DC,
http://www.wikidata.org/entity/Q1150472,Moloch,DC Universe,DC,
http://www.wikidata.org/entity/Q3549733,Monarch (comics),DC Universe,DC,
http://www.wikidata.org/entity/Q2447271,Mongul,DC Universe,DC,
http://www.wikidata.org/entity/Q3543698,Monitor,DC Universe,DC,
http://www.wikidata.org/entity/Q6900600,Monk,DC Universe,DC,
http://www.wikidata.org/entity/Q3549205,Monocle,DC Universe,DC,
http://www.wikidata.org/entity/Q6901680,Monolith,DC Universe,DC,
http://www.wikidata.org/entity/Q3551812,Monsieur Mallah,DC Universe,DC,
http://www.wikidata.org/entity/Q12968291,Monsieur Stigmonus,DC Universe,DC,
http://www.wikidata.org/entity/Q6902863,Monstergirl,DC Universe,DC,
http://www.wikidata.org/entity/Q3861030,Monstress,DC Universe,DC,
http://www.wikidata.org/entity/Q16931225,Moon Maiden,DC Universe,DC,
http://www.wikidata.org/entity/Q6907659,Moonbow,DC Universe,DC,
http://www.wikidata.org/entity/Q52166427,Mordred,DC Universe,DC,
http://www.wikidata.org/entity/Q3862892,Mordru,DC Universe,DC,
http://www.wikidata.org/entity/Q3549765,Morgaine le Fey,DC Universe,DC,
http://www.wikidata.org/entity/Q2699823,Morgan Edge,DC Universe,DC,
http://www.wikidata.org/entity/Q25563583,Morgana,DC Universe,DC,
http://www.wikidata.org/entity/Q6913362,Morphea,DC Universe,DC,
http://www.wikidata.org/entity/Q6914403,Mortalla,DC Universe,DC,
http://www.wikidata.org/entity/Q6914685,Mortician,DC Universe,DC,
http://www.wikidata.org/entity/Q6926377,Mouthpiece,DC Universe,DC,
http://www.wikidata.org/entity/Q6927518,Moxie Mannheim,DC Universe,DC,
http://www.wikidata.org/entity/Q12968377,Mr. America,DC Universe,DC,
http://www.wikidata.org/entity/Q557584,Mr. Freeze,DC Universe,DC,
http://www.wikidata.org/entity/Q12968387,Mr. Nobody,DC Universe,DC,
http://www.wikidata.org/entity/Q628552,Mr. Scarlet,DC Universe,DC,
http://www.wikidata.org/entity/Q5250878,Ms. Gsptlsnz,DC Universe,DC,
http://www.wikidata.org/entity/Q6932779,Muhammad X,DC Universe,DC,
http://www.wikidata.org/entity/Q2261426,Multi-Man,DC Universe,DC,
http://www.wikidata.org/entity/Q6940428,Muse,DC Universe,DC,
http://www.wikidata.org/entity/Q5455889,Myg,DC Universe,DC,
http://www.wikidata.org/entity/Q6948178,Myriad,DC Universe,DC,
http://www.wikidata.org/entity/Q6948666,Myrwhydden,DC Universe,DC,
http://www.wikidata.org/entity/Q3331716,Mystek,DC Universe,DC,
http://www.wikidata.org/entity/Q6949031,Mysto,DC Universe,DC,
http://www.wikidata.org/entity/Q48781836,Nabu,DC Universe,DC,
http://www.wikidata.org/entity/Q6959503,Naiad,DC Universe,DC,
http://www.wikidata.org/entity/Q10335417,Nam-Ek,DC Universe,DC,
http://www.wikidata.org/entity/Q6968414,Natas,DC Universe,DC,
http://www.wikidata.org/entity/Q6968464,Natasha Irons,DC Universe,DC,
http://www.wikidata.org/entity/Q49417819,Nathan Heywood,DC Universe,DC,
http://www.wikidata.org/entity/Q3549309,Nebiros,DC Universe,DC,
http://www.wikidata.org/entity/Q3549208,Nebula Man,DC Universe,DC,
http://www.wikidata.org/entity/Q335909,Negative Man,DC Universe,DC,
http://www.wikidata.org/entity/Q1753307,Nekron,DC Universe,DC,
http://www.wikidata.org/entity/Q6991116,Nemesis,DC Universe,DC,
http://www.wikidata.org/entity/Q3550885,Nemesis Kid,DC Universe,DC,
http://www.wikidata.org/entity/Q3874681,Neon,DC Universe,DC,
http://www.wikidata.org/entity/Q2024905,Neon the Unknown,DC Universe,DC,
http://www.wikidata.org/entity/Q54670337,Nereus,DC Universe,DC,
http://www.wikidata.org/entity/Q3550068,Nero,DC Universe,DC,
http://www.wikidata.org/entity/Q2469510,Neron,DC Universe,DC,
http://www.wikidata.org/entity/Q12968611,Neutron,DC Universe,DC,
http://www.wikidata.org/entity/Q12968610,New Wave,DC Universe,DC,
http://www.wikidata.org/entity/Q16164008,Night Eagle,DC Universe,DC,
http://www.wikidata.org/entity/Q3876751,Night Girl,DC Universe,DC,
http://www.wikidata.org/entity/Q7033791,Nightfall,DC Universe,DC,
http://www.wikidata.org/entity/Q1989754,Nighthawk,DC Universe,DC,
http://www.wikidata.org/entity/Q3876792,Nightmaster,DC Universe,DC,
http://www.wikidata.org/entity/Q3341430,Nightrunner,DC Universe,DC,
http://www.wikidata.org/entity/Q3876803,Nightshade,DC Universe,DC,
http://www.wikidata.org/entity/Q17114399,Nightslayer,DC Universe,DC,
http://www.wikidata.org/entity/Q7034050,Nightstar,DC Universe,DC,
http://www.wikidata.org/entity/Q958989,Nite Owl,DC Universe,DC,
http://www.wikidata.org/entity/Q3223487,Nite Owl II,DC Universe,DC,
http://www.wikidata.org/entity/Q7041216,Nite-Wing,DC Universe,DC,
http://www.wikidata.org/entity/Q6954482,NKVDemon,DC Universe,DC,
http://www.wikidata.org/entity/Q7042700,Nnamdi,DC Universe,DC,
http://www.wikidata.org/entity/Q7046488,Nocturna,DC Universe,DC,
http://www.wikidata.org/entity/Q54669997,Nora Allen,DC Universe,DC,
http://www.wikidata.org/entity/Q3544272,Nora Fries,DC Universe,DC,
http://www.wikidata.org/entity/Q3878471,Norman McCay,DC Universe,DC,
http://www.wikidata.org/entity/Q3878582,Northwind,DC Universe,DC,
http://www.wikidata.org/entity/Q2904629,Nubia,DC Universe,DC,
http://www.wikidata.org/entity/Q27907532,Nuidis Vulko,DC Universe,DC,
http://www.wikidata.org/entity/Q3715200,Nura Nal,DC Universe,DC,
http://www.wikidata.org/entity/Q7071276,Nyssa Raatko,DC Universe,DC,
http://www.wikidata.org/entity/Q2096398,Ocean Master,DC Universe,DC,
http://www.wikidata.org/entity/Q7078879,Off-Ramp,DC Universe,DC,
http://www.wikidata.org/entity/Q7079451,Officer Merkel,DC Universe,DC,
http://www.wikidata.org/entity/Q3881063,Offspring,DC Universe,DC,
http://www.wikidata.org/entity/Q7079996,Oggar,DC Universe,DC,
http://www.wikidata.org/entity/Q7080227,Ogre,DC Universe,DC,
http://www.wikidata.org/entity/Q3881443,Ol-Vir,DC Universe,DC,
http://www.wikidata.org/entity/Q2019744,Oliver Queen,DC Universe,DC,
http://www.wikidata.org/entity/Q7089004,Olympian,DC Universe,DC,
http://www.wikidata.org/entity/Q2552104,OMAC,DC Universe,DC,
http://www.wikidata.org/entity/Q3550896,Omega,DC Universe,DC,
http://www.wikidata.org/entity/Q7090317,Omni,DC Universe,DC,
http://www.wikidata.org/entity/Q947318,Onimar Synn,DC Universe,DC,
http://www.wikidata.org/entity/Q3551352,Onomatopoeia,DC Universe,DC,
http://www.wikidata.org/entity/Q20657507,Onyx,DC Universe,DC,
http://www.wikidata.org/entity/Q3884321,Orana,DC Universe,DC,
http://www.wikidata.org/entity/Q7100149,Orca,DC Universe,DC,
http://www.wikidata.org/entity/Q2346961,Orion,DC Universe,DC,
http://www.wikidata.org/entity/Q7103977,Orpheus,DC Universe,DC,
http://www.wikidata.org/entity/Q7106861,Osira,DC Universe,DC,
http://www.wikidata.org/entity/Q3196749,Osiris,DC Universe,DC,
http://www.wikidata.org/entity/Q17629988,Outsider,DC Universe,DC,
http://www.wikidata.org/entity/Q3550891,Overmaster,DC Universe,DC,
http://www.wikidata.org/entity/Q7114003,Overthrow,DC Universe,DC,
http://www.wikidata.org/entity/Q1762707,Owlman,DC Universe,DC,
http://www.wikidata.org/entity/Q3887751,Owlwoman,DC Universe,DC,
http://www.wikidata.org/entity/Q2519747,Ozymandias,DC Universe,DC,
http://www.wikidata.org/entity/Q7130049,Panara,DC Universe,DC,
http://www.wikidata.org/entity/Q17013376,Pandora,DC Universe,DC,
http://www.wikidata.org/entity/Q7130729,Pandora Pann,DC Universe,DC,
http://www.wikidata.org/entity/Q3362467,Pantha,DC Universe,DC,
http://www.wikidata.org/entity/Q28542261,Papa Midnite,DC Universe,DC,
http://www.wikidata.org/entity/Q3895006,Parademon,DC Universe,DC,
http://www.wikidata.org/entity/Q5398569,Paragon,DC Universe,DC,
http://www.wikidata.org/entity/Q2657337,Parallax,DC Universe,DC,
http://www.wikidata.org/entity/Q1875899,Parasite,DC Universe,DC,
http://www.wikidata.org/entity/Q1648940,Pat Dugan,DC Universe,DC,
http://www.wikidata.org/entity/Q7144378,Patchwork Man,DC Universe,DC,
http://www.wikidata.org/entity/Q7148732,Patty Spivot,DC Universe,DC,
http://www.wikidata.org/entity/Q10346284,Paul Gambi,DC Universe,DC,
http://www.wikidata.org/entity/Q3898184,Paula Brooks,DC Universe,DC,
http://www.wikidata.org/entity/Q838258,Peacemaker,DC Universe,DC,
http://www.wikidata.org/entity/Q3544223,Peek-a-Boo,DC Universe,DC,
http://www.wikidata.org/entity/Q384193,Penguin,DC Universe,DC,Batman
http://www.wikidata.org/entity/Q3899139,Penny Plunderer,DC Universe,DC,
http://www.wikidata.org/entity/Q2314183,Per Degaton,DC Universe,DC,
http://www.wikidata.org/entity/Q2342943,Perry White,DC Universe,DC,
http://www.wikidata.org/entity/Q3544264,Persuader,DC Universe,DC,
http://www.wikidata.org/entity/Q2708077,Pete Ross,DC Universe,DC,
http://www.wikidata.org/entity/Q3904897,Peter Porkchops,DC Universe,DC,
http://www.wikidata.org/entity/Q3901259,Phantasm,DC Universe,DC,
http://www.wikidata.org/entity/Q2080821,Phantom Girl,DC Universe,DC,
http://www.wikidata.org/entity/Q2279472,Phantom Lady,DC Universe,DC,
http://www.wikidata.org/entity/Q1785114,Phantom Stranger,DC Universe,DC,
http://www.wikidata.org/entity/Q7180898,Pharzoof,DC Universe,DC,
http://www.wikidata.org/entity/Q7185497,Philippus,DC Universe,DC,
http://www.wikidata.org/entity/Q3544232,Phobia,DC Universe,DC,
http://www.wikidata.org/entity/Q1771361,Pied Piper,DC Universe,DC,
http://www.wikidata.org/entity/Q3905231,Pinky the Whiz Kid,DC Universe,DC,
http://www.wikidata.org/entity/Q7198497,Pistolera,DC Universe,DC,
http://www.wikidata.org/entity/Q7201124,Planet Master,DC Universe,DC,
http://www.wikidata.org/entity/Q5245728,Plasmus,DC Universe,DC,
http://www.wikidata.org/entity/Q746838,Plastic Man,DC Universe,DC,
http://www.wikidata.org/entity/Q1753332,Plastique (comics),DC Universe,DC,
http://www.wikidata.org/entity/Q375671,Poison Ivy,DC Universe,DC,
http://www.wikidata.org/entity/Q3907194,Polar Boy,DC Universe,DC,
http://www.wikidata.org/entity/Q7225485,Polka-Dot Man,DC Universe,DC,
http://www.wikidata.org/entity/Q7232998,Poseidon,DC Universe,DC,
http://www.wikidata.org/entity/Q3909646,Power Boy,DC Universe,DC,
http://www.wikidata.org/entity/Q948668,Power Girl,DC Universe,DC,
http://www.wikidata.org/entity/Q1651249,Power Ring,DC Universe,DC,
http://www.wikidata.org/entity/Q3212032,Presence,DC Universe,DC,
http://www.wikidata.org/entity/Q7242065,Prestor Jon,DC Universe,DC,
http://www.wikidata.org/entity/Q3088846,Preus,DC Universe,DC,
http://www.wikidata.org/entity/Q7242478,Prez,DC Universe,DC,
http://www.wikidata.org/entity/Q3544989,Prince Evillo,DC Universe,DC,
http://www.wikidata.org/entity/Q7244202,Prince Ra-Man,DC Universe,DC,
http://www.wikidata.org/entity/Q3955380,Princess Projectra,DC Universe,DC,
http://www.wikidata.org/entity/Q295493,Professor Hamilton,DC Universe,DC,
http://www.wikidata.org/entity/Q3922594,Professor Ivo,DC Universe,DC,
http://www.wikidata.org/entity/Q12969652,Professor Milo,DC Universe,DC,
http://www.wikidata.org/entity/Q7248173,Professor Ojo,DC Universe,DC,
http://www.wikidata.org/entity/Q7248179,Professor Potter,DC Universe,DC,
http://www.wikidata.org/entity/Q7248182,Professor Pyg,DC Universe,DC,
http://www.wikidata.org/entity/Q3142391,Prometheus,DC Universe,DC,
http://www.wikidata.org/entity/Q7251383,Protector,DC Universe,DC,
http://www.wikidata.org/entity/Q7253281,Prysm,DC Universe,DC,
http://www.wikidata.org/entity/Q7255758,Psi,DC Universe,DC,
http://www.wikidata.org/entity/Q5197011,Psimon,DC Universe,DC,
http://www.wikidata.org/entity/Q1403270,Psycho-Pirate,DC Universe,DC,
http://www.wikidata.org/entity/Q378918,Pulsar Stargrave,DC Universe,DC,
http://www.wikidata.org/entity/Q7261204,Purgatory,DC Universe,DC,
http://www.wikidata.org/entity/Q7268533,Quakemaster,DC Universe,DC,
http://www.wikidata.org/entity/Q12969729,Queen Clea,DC Universe,DC,
http://www.wikidata.org/entity/Q7270280,Queen Desira,DC Universe,DC,
http://www.wikidata.org/entity/Q7270602,Queen of Fables,DC Universe,DC,
http://www.wikidata.org/entity/Q7271295,Quentin Turnbull,DC Universe,DC,
http://www.wikidata.org/entity/Q2092954,Question,DC Universe,DC,
http://www.wikidata.org/entity/Q7271592,Quex-Ul,DC Universe,DC,
http://www.wikidata.org/entity/Q547393,Quislet,DC Universe,DC,
http://www.wikidata.org/entity/Q3928120,R. J. Brande,DC Universe,DC,
http://www.wikidata.org/entity/Q158931,Ra's al Ghul,DC Universe,DC,
http://www.wikidata.org/entity/Q3928633,Radiation Roy,DC Universe,DC,
http://www.wikidata.org/entity/Q7282770,Rag Doll,DC Universe,DC,
http://www.wikidata.org/entity/Q17619357,Ragman (comics),DC Universe,DC,
http://www.wikidata.org/entity/Q7284578,Rainbow Archer,DC Universe,DC,
http://www.wikidata.org/entity/Q3929649,Rainbow Girl,DC Universe,DC,
http://www.wikidata.org/entity/Q3929722,Raker Qarrigat,DC Universe,DC,
http://www.wikidata.org/entity/Q7288427,Ram,DC Universe,DC,
http://www.wikidata.org/entity/Q7288625,Rama,DC Universe,DC,
http://www.wikidata.org/entity/Q16968234,Rama Khan,DC Universe,DC,
http://www.wikidata.org/entity/Q7289999,Rampage,DC Universe,DC,
http://www.wikidata.org/entity/Q1761251,Ranx the Sentient City,DC Universe,DC,
http://www.wikidata.org/entity/Q3544488,Ratcatcher,DC Universe,DC,
http://www.wikidata.org/entity/Q2747941,Ravager,DC Universe,DC,
http://www.wikidata.org/entity/Q7296312,Ravan,DC Universe,DC,
http://www.wikidata.org/entity/Q1790213,Ray,DC Universe,DC,
http://www.wikidata.org/entity/Q14621334,Ray (Ray Terrill),DC Universe,DC,
http://www.wikidata.org/entity/Q7300332,Reactron,DC Universe,DC,
http://www.wikidata.org/entity/Q7301418,Reaper,DC Universe,DC,
http://www.wikidata.org/entity/Q3931415,Red Bee,DC Universe,DC,
http://www.wikidata.org/entity/Q7303738,Red Beetle,DC Universe,DC,
http://www.wikidata.org/entity/Q2143880,Red Hood,DC Universe,DC,
http://www.wikidata.org/entity/Q7304426,Red King,DC Universe,DC,
http://www.wikidata.org/entity/Q7304708,Red Panzer,DC Universe,DC,
http://www.wikidata.org/entity/Q2893541,Red Robin,DC Universe,DC,
http://www.wikidata.org/entity/Q747857,Red Tornado,DC Universe,DC,
http://www.wikidata.org/entity/Q7305200,Red Volcano,DC Universe,DC,
http://www.wikidata.org/entity/Q7306464,Redwing,DC Universe,DC,
http://www.wikidata.org/entity/Q3931566,Reep Daggle,DC Universe,DC,
http://www.wikidata.org/entity/Q1387501,Reflecto,DC Universe,DC,
http://www.wikidata.org/entity/Q2500238,Renee Montoya,DC Universe,DC,
http://www.wikidata.org/entity/Q745486,Resurrection Man,DC Universe,DC,
http://www.wikidata.org/entity/Q2354107,Reverse-Flash,DC Universe,DC,
http://www.wikidata.org/entity/Q3934006,Rex Leech,DC Universe,DC,
http://www.wikidata.org/entity/Q7320298,Rhea Jones,DC Universe,DC,
http://www.wikidata.org/entity/Q3934793,Richard Dragon,DC Universe,DC,
http://www.wikidata.org/entity/Q7331391,Rick Flag,DC Universe,DC,
http://www.wikidata.org/entity/Q16168386,Rick Stone,DC Universe,DC,
http://www.wikidata.org/entity/Q836789,Riddler,DC Universe,DC,Batman
http://www.wikidata.org/entity/Q7335427,Riot,DC Universe,DC,
http://www.wikidata.org/entity/Q965001,Rip Hunter,DC Universe,DC,
http://www.wikidata.org/entity/Q7336167,Rising Sun,DC Universe,DC,
http://www.wikidata.org/entity/Q7336232,Risk,DC Universe,DC,
http://www.wikidata.org/entity/Q59153649,Robert,DC Universe,DC,
http://www.wikidata.org/entity/Q47281153,Robert Queen,DC Universe,DC,
http://www.wikidata.org/entity/Q59996,Robin,DC Universe,DC,
http://www.wikidata.org/entity/Q7352491,Robin Hood,DC Universe,DC,
http://www.wikidata.org/entity/Q929988,Robotman,DC Universe,DC,
http://www.wikidata.org/entity/Q7355085,Rocket,DC Universe,DC,
http://www.wikidata.org/entity/Q3939775,Rocket Red,DC Universe,DC,
http://www.wikidata.org/entity/Q7364489,Ron Troupe,DC Universe,DC,
http://www.wikidata.org/entity/Q7363446,Ron-Karr,DC Universe,DC,
http://www.wikidata.org/entity/Q3941067,Rond Vidar,DC Universe,DC,
http://www.wikidata.org/entity/Q6111992,Ronnie Raymond,DC Universe,DC,
http://www.wikidata.org/entity/Q2346769,Rorschach,DC Universe,DC,
http://www.wikidata.org/entity/Q1771351,Rose and Thorn,DC Universe,DC,
http://www.wikidata.org/entity/Q3941423,Rose Psychic,DC Universe,DC,
http://www.wikidata.org/entity/Q610337,Rose Wilson,DC Universe,DC,
http://www.wikidata.org/entity/Q2407659,Roulette,DC Universe,DC,
http://www.wikidata.org/entity/Q3545031,Roxxas,DC Universe,DC,
http://www.wikidata.org/entity/Q3941994,Roxy Leech,DC Universe,DC,
http://www.wikidata.org/entity/Q3545285,Roxy Rocket,DC Universe,DC,
http://www.wikidata.org/entity/Q1841232,Roy Harper,DC Universe,DC,
http://www.wikidata.org/entity/Q7373290,Roy Raymond,DC Universe,DC,
http://www.wikidata.org/entity/Q2339602,Rupert Thorne,DC Universe,DC,
http://www.wikidata.org/entity/Q3545041,Sabbac,DC Universe,DC,
http://www.wikidata.org/entity/Q25410389,Saiko,DC Universe,DC,
http://www.wikidata.org/entity/Q3784237,Saint Walker,DC Universe,DC,
http://www.wikidata.org/entity/Q2706880,Sal Maroni,DC Universe,DC,
http://www.wikidata.org/entity/Q785215,Salaak,DC Universe,DC,
http://www.wikidata.org/entity/Q3946692,Samurai,DC Universe,DC,
http://www.wikidata.org/entity/Q72512,Sandman,DC Universe,DC,
http://www.wikidata.org/entity/Q1773836,Sandy Hawkins,DC Universe,DC,
http://www.wikidata.org/entity/Q7422773,Sarah Simms,DC Universe,DC,
http://www.wikidata.org/entity/Q54959113,Sardath,DC Universe,DC,
http://www.wikidata.org/entity/Q7423968,Sargon the Sorcerer,DC Universe,DC,
http://www.wikidata.org/entity/Q3473780,Sasha Bordeaux,DC Universe,DC,
http://www.wikidata.org/entity/Q7425893,Satan Girl,DC Universe,DC,
http://www.wikidata.org/entity/Q61014800,Satanus,DC Universe,DC,
http://www.wikidata.org/entity/Q2624416,Saturn Girl,DC Universe,DC,
http://www.wikidata.org/entity/Q3545589,Saturn Queen,DC Universe,DC,
http://www.wikidata.org/entity/Q7427907,Savant,DC Universe,DC,
http://www.wikidata.org/entity/Q3545917,Savitar,DC Universe,DC,
http://www.wikidata.org/entity/Q1749284,Scalphunter,DC Universe,DC,
http://www.wikidata.org/entity/Q3294907,Scandal Savage,DC Universe,DC,
http://www.wikidata.org/entity/Q7430228,Scarab,DC Universe,DC,
http://www.wikidata.org/entity/Q295375,Scarecrow,DC Universe,DC,
http://www.wikidata.org/entity/Q3545243,Scarlet Skier,DC Universe,DC,
http://www.wikidata.org/entity/Q19200448,Scavenger,DC Universe,DC,
http://www.wikidata.org/entity/Q7435281,Scorch,DC Universe,DC,
http://www.wikidata.org/entity/Q4940190,Scorn,DC Universe,DC,
http://www.wikidata.org/entity/Q11703676,Sebastian Ballesteros,DC Universe,DC,
http://www.wikidata.org/entity/Q1750359,Sebastian Faust,DC Universe,DC,
http://www.wikidata.org/entity/Q3954069,Secret,DC Universe,DC,
http://www.wikidata.org/entity/Q7451006,Sensei,DC Universe,DC,
http://www.wikidata.org/entity/Q12981756,Sensor (comics),DC Universe,DC,
http://www.wikidata.org/entity/Q7452711,Seraph,DC Universe,DC,
http://www.wikidata.org/entity/Q3958310,Seven Soldiers of Victory,DC Universe,DC,
http://www.wikidata.org/entity/Q50932913,Seyg-El,DC Universe,DC,
http://www.wikidata.org/entity/Q3112908,Sgt. Rock,DC Universe,DC,
http://www.wikidata.org/entity/Q1771985,Shade,DC Universe,DC,
http://www.wikidata.org/entity/Q796767,Shado,DC Universe,DC,
http://www.wikidata.org/entity/Q3958948,Shadow Lass,DC Universe,DC,
http://www.wikidata.org/entity/Q3545634,Shadow Thief,DC Universe,DC,
http://www.wikidata.org/entity/Q2747678,Shaggy Man,DC Universe,DC,
http://www.wikidata.org/entity/Q7462683,Shakedown,DC Universe,DC,
http://www.wikidata.org/entity/Q7462958,Shakira,DC Universe,DC,
http://www.wikidata.org/entity/Q47542669,Sharon Parker,DC Universe,DC,
http://www.wikidata.org/entity/Q7490716,Shatterfist,DC Universe,DC,
http://www.wikidata.org/entity/Q47542634,Shayera Hol,DC Universe,DC,
http://www.wikidata.org/entity/Q47542682,Shayera Thal,DC Universe,DC,
http://www.wikidata.org/entity/Q1462707,Shazam,DC Universe,DC,
http://www.wikidata.org/entity/Q3959275,She-Cat,DC Universe,DC,
http://www.wikidata.org/entity/Q3989247,Shield,DC Universe,DC,
http://www.wikidata.org/entity/Q47542610,Shiera Sanders Hall,DC Universe,DC,
http://www.wikidata.org/entity/Q3959469,Shikari,DC Universe,DC,
http://www.wikidata.org/entity/Q7496788,Shim'Tar,DC Universe,DC,
http://www.wikidata.org/entity/Q7496895,Shimmer,DC Universe,DC,
http://www.wikidata.org/entity/Q2314195,Shining Knight,DC Universe,DC,
http://www.wikidata.org/entity/Q7503418,Shrapnel,DC Universe,DC,
http://www.wikidata.org/entity/Q7503968,Shrike,DC Universe,DC,
http://www.wikidata.org/entity/Q3545910,Signalman,DC Universe,DC,
http://www.wikidata.org/entity/Q48724084,Silas Stone,DC Universe,DC,
http://www.wikidata.org/entity/Q3960499,Silent Knight,DC Universe,DC,
http://www.wikidata.org/entity/Q941835,Silent Majority,DC Universe,DC,
http://www.wikidata.org/entity/Q5658469,Silhouette,DC Universe,DC,
http://www.wikidata.org/entity/Q9291762,Silk Spectre,DC Universe,DC,
http://www.wikidata.org/entity/Q3227386,Silk Spectre II,DC Universe,DC,
http://www.wikidata.org/entity/Q670682,Silver Banshee,DC Universe,DC,
http://www.wikidata.org/entity/Q3960701,Silver Sorceress,DC Universe,DC,
http://www.wikidata.org/entity/Q7516364,Silver St. Cloud,DC Universe,DC,
http://www.wikidata.org/entity/Q7516461,Silver Swan,DC Universe,DC,
http://www.wikidata.org/entity/Q5300252,Simon Baz,DC Universe,DC,
http://www.wikidata.org/entity/Q16949763,Simon Dark,DC Universe,DC,
http://www.wikidata.org/entity/Q3484311,Simon Hurt,DC Universe,DC,
http://www.wikidata.org/entity/Q7519812,Simon Stagg,DC Universe,DC,
http://www.wikidata.org/entity/Q2279525,Sinestro,DC Universe,DC,
http://www.wikidata.org/entity/Q19201070,Siren,DC Universe,DC,
http://www.wikidata.org/entity/Q3486214,Skeets,DC Universe,DC,
http://www.wikidata.org/entity/Q17020079,Skorpio,DC Universe,DC,
http://www.wikidata.org/entity/Q3962653,Skyman,DC Universe,DC,
http://www.wikidata.org/entity/Q7537986,Skyrocket,DC Universe,DC,
http://www.wikidata.org/entity/Q2293661,Slam Bradley,DC Universe,DC,
http://www.wikidata.org/entity/Q16238341,Sleez,DC Universe,DC,
http://www.wikidata.org/entity/Q7540877,Slipknot,DC Universe,DC,
http://www.wikidata.org/entity/Q5841529,Snapper Carr,DC Universe,DC,
http://www.wikidata.org/entity/Q3963130,Snowman,DC Universe,DC,
http://www.wikidata.org/entity/Q7549917,Sobek,DC Universe,DC,
http://www.wikidata.org/entity/Q1058262,Sodam Yat,DC Universe,DC,
http://www.wikidata.org/entity/Q7553617,Sofia Constantinas,DC Universe,DC,
http://www.wikidata.org/entity/Q5648063,Sofia Falcone Gigante,DC Universe,DC,
http://www.wikidata.org/entity/Q2090850,Solomon Grundy,DC Universe,DC,
http://www.wikidata.org/entity/Q3964443,Solovar,DC Universe,DC,
http://www.wikidata.org/entity/Q7558876,Solstice,DC Universe,DC,
http://www.wikidata.org/entity/Q7560675,Son of Vulcan,DC Universe,DC,
http://www.wikidata.org/entity/Q7560799,Sonar,DC Universe,DC,
http://www.wikidata.org/entity/Q7562117,Sonny Sumo,DC Universe,DC,
http://www.wikidata.org/entity/Q3965016,Soranik Natu,DC Universe,DC,
http://www.wikidata.org/entity/Q7572470,Space Ranger,DC Universe,DC,
http://www.wikidata.org/entity/Q3966015,Sparkler,DC Universe,DC,
http://www.wikidata.org/entity/Q7573966,Sparx,DC Universe,DC,
http://www.wikidata.org/entity/Q496879,Spectre,DC Universe,DC,
http://www.wikidata.org/entity/Q7575500,Speed Queen,DC Universe,DC,
http://www.wikidata.org/entity/Q280976,Speedy,DC Universe,DC,
http://www.wikidata.org/entity/Q7575846,Spellbinder,DC Universe,DC,
http://www.wikidata.org/entity/Q3544238,Spider,DC Universe,DC,
http://www.wikidata.org/entity/Q3546481,Spider Girl,DC Universe,DC,
http://www.wikidata.org/entity/Q24073,Spider Jerusalem,DC Universe,DC,
http://www.wikidata.org/entity/Q59999,Spirit,DC Universe,DC,
http://www.wikidata.org/entity/Q7577887,Spirit King,DC Universe,DC,
http://www.wikidata.org/entity/Q7579076,Spook,DC Universe,DC,
http://www.wikidata.org/entity/Q1753300,Sportsmaster,DC Universe,DC,
http://www.wikidata.org/entity/Q3494301,Spy Smasher,DC Universe,DC,
http://www.wikidata.org/entity/Q7582251,Squid,DC Universe,DC,
http://www.wikidata.org/entity/Q7582282,Squire,DC Universe,DC,
http://www.wikidata.org/entity/Q3496436,Stalker,DC Universe,DC,
http://www.wikidata.org/entity/Q7600735,Star Hawkins,DC Universe,DC,
http://www.wikidata.org/entity/Q2664269,Star Sapphire,DC Universe,DC,
http://www.wikidata.org/entity/Q1648966,Star-Spangled Kid,DC Universe,DC,
http://www.wikidata.org/entity/Q3546438,Starbreaker,DC Universe,DC,
http://www.wikidata.org/entity/Q3546753,Starfinger,DC Universe,DC,
